,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
312,115 likes,4 images,Authentic Pinarello GAN RS Maglia Nera road bike roadbike bicycle ,"3,100",Lightly used,Meetup,6 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","FINAL MARK DOWN

Less than 1000km put into it over the last 2.5 years. Selling due to Low utilisation and moving house

Size 51.5
Authentic!!! 
Full Ultegra 6800 group set
Fulcrum Racing Zero wheelset with ceramic bearings
Condition 9/10

. Price reduced for fast deals. Serious buyers only and pricing is firm. ",N,NA,NA,Y,Hougang Parkview,nitsbitsnwits,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,465,https://www.carousell.sg/p/authentic-pinarello-gan-rs-maglia-nera-road-bike-roadbike-bicycle-1102908143/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=380
313,11 likes,7 images,Polygon Hybrid Bicycle,500,Lightly used,Mailing,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Lightly used bike
Was often put at balcony, often cleaned and always put in shady area
Rode less than 15 times
Bought for $1200, accessories also cost $50 plus extra
Now selling at a low cost to make space for my balcony
No air on wheels, need to pump
Brake fluids recently bleed
Comes with additional pouches as shown in picture 
Price not included bicycle stand
Bicycle stand already purchase by other buyer 
Welcome to have a look at my place at Sengkang 797460",Y,Standard delivery S$30,3 - 4 working days,N,NA,starfish100,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,227,https://www.carousell.sg/p/polygon-hybrid-bicycle-1241819646/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=743
314,4 likes,9 images,Good Condition 18 inch Children's Bicycle (Unused),105,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Good Condition 18 inch Children's Bicycle 
- Adjustable seat 
- Kids brake 
- Training Wheel
- Non-Slip Pedals
- High Carbon steel frame, lightweight, Competitive wide wheel, Breathable saddle
- Color - Dark Green 
- Size - 18 inch

Got for my kid but it’s hardly been used.
Slightly negotiable  ",N,NA,NA,Y,Lorong Lew Lian Blk 5 Amphitheatre,pratyush1,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/good-condition-18-inch-children-s-bicycle-unused-1241245952/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TsI9VzbOxSlBdwhI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1013
315,22 likes,5 images,Triban RC 500 Road Bike - L Size,600,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Triban RC 500 Road Bike 
- L Size (180cm to 190cm)
- Weight 11kg
-Alloy frame, carbon fork, mechanical disk brakes
- 9 speed Shimano Sora R3000 groupset, bottom bracket, derailleurs and levers

This bike is like new, and in very good condition.
It has also only been exclusively kept indoors and is very well maintained.

Self collection only at Telok Blangah Rise.",N,NA,NA,Y,Telok Blangah Rise,germainen21898,Joined 7 months ago,Very Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/triban-rc-500-road-bike-l-size-1238841621/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IU28Oq1Xz4FXORnH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1812
317,15 likes,5 images,Argon 18 Radon with 105 Fulcrum Racing Zero,"1,688 1,888",Well used,Meetup,3 weeks ago,Road Bikes,Bumped,Has minor flaws or defects.,"Argon 18 Radon Size XS  for height 1.5-1.65m
105 Groupset with Fulcrum Racing Zero wheelset. ",N,NA,NA,Y,Poolside @ The Florida,don_tanhc,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,51,https://www.carousell.sg/p/argon-18-radon-with-105-fulcrum-racing-zero-1143297834/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rf_pYTVSdujSThZR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1610
318,17 likes,1 image,Bianchi Oltre XR2,"3,600 3,900",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Size 53 (Suitable for 1.68m- 1.8m)
Shimano Ultegra 6800 11spd
Kogel ceramic BB
Hplus son rims laced to industry nine hubs
3T bar/stem combo

Kindly note bar tape has been changed recently (different from the one in the photo).",N,NA,NA,Y,Blk 363 Hougang Ave 5,blueberrycakeee,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,1,https://www.carousell.sg/p/bianchi-oltre-xr2-1239214710/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HuPNNwhll_GNKeOq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1691
319,17 likes,6 images,Java siluro 6 upgraded Shimano 105 R7000,898 988,Brand new,Mailing · Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Brand-new java siluro 6 roadbike 22 speed. red color size L (Suitable for 175-185cm)

-Shimano 105 R7000 front and rear derailleur
-Deca 2*11 22 speed shifters
-Carbon integrated handle bar
-Carbon seatpost
-Carbon fork 
-Wheels using mavic cosmic elite alloy wheelset which is much lighter than original deca alloy wheelset. 
-rotors changed to center lock III PRO rotors for better grip
-Tyres upgraded to continental ultra sport III folding tyres, good rolling and puncture resistance.

All parts are brand-new, welcome to view:) price is for full bike",Y,Custom courier S$30,1 working day(s),Y,Bus Stop 64621 (Blk 565),xoyaparts,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,63,https://www.carousell.sg/p/java-siluro-6-upgraded-shimano-105-r7000-1238865981/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IU28Oq1Xz4FXORnH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1804
320,10 likes,1 image,Yasujiro Notcher,"3,600",Brand new,Meetup,1 month ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Yasujiro Notcher : size S 
Groupset : Campy centaur group set 
Wheelset : Tange wheelset",N,NA,NA,Y,Tampines MRT Station (EW2/DT32),allenlamwenchieh,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,22,https://www.carousell.sg/p/yasujiro-notcher-1235735454/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=lsYUInmpLi9pUD-p&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2409
321,31 likes,10 images,Giant TCR Advanced Pro 0 Disc 2022 Frame,"1,950",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Giant TCR Advanced Pro 0 Disc 2022 Frame
Size: M
Colour: Amber Glow 
Does not come with BB

Bought Feb 2022  from Tay Junction
No Trade

Dealing at West Coast Road",N,NA,NA,Y,Stellar Condo,newlifecs,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,143,https://www.carousell.sg/p/giant-tcr-advanced-pro-0-disc-2022-frame-1231001592/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eMHu6E52kVSuPVld&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=569
322,10 likes,9 images,Pinarello Dogma (Wiggins Edition),"7,999",Well used,Meetup,4 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Top spec F10 Wiggins Edition. Rare find.
Size 50
Most Talon integrated handlebar with garmin mount
Sram Red Etap 11 sp groupset
Rotor Aldhu crankset (52/36, 165mm)
EE brakes
Enve 3.4 wheelset with DTswiss 240s hub 
Brand new KMC SL gold/black chain
Brand new bartape 
Recently serviced in Jul 2023
Selling without pedals 

Will throw in ToooCycling rear lights with camera if price is met. Price slightly negotiable for sincere buyer. 
",N,NA,NA,Y,Shell Sengkang,flamey,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,76,https://www.carousell.sg/p/pinarello-dogma-wiggins-edition-1242831914/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rImwtcmEbdcsmYDB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=235
323,Like,1 image,"700c Single speed Road bike Road Bicycle with disc brakes Can add Backrack rear rack thermal bag 27.5 baby thermal child lady adult children rack 16"" Put seat mesh bag seat WHATSAPP 89501850",189.71,Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 





- Single Speed
- 26"""" Wheel Size
- High Carbon Steel
- Dual Disc Brakes 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,bettercycle,Joined 2 years ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/700c-single-speed-road-bike-road-bicycle-with-disc-brakes-can-add-backrack-rear-rack-thermal-bag-27-5-baby-thermal-child-lady-adult-children-rack-16-put-seat-mesh-bag-seat-whatsapp-89501850-1241459871/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AyMIJaKyWIhP32LI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=969
324,19 likes,1 image,Pinarello Dogma F frame size 52 OEM frameset ROAD,"1,000",Brand new,Meetup,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Preorder,

high quality t1100, made in Taiwan.

all sizes and colours are available,

custom paint jobs can be done too!

Building services can be provided!",N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),z3r0sumgame,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,31,https://www.carousell.sg/p/pinarello-dogma-f-frame-size-52-oem-frameset-road-1242704981/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=JTBJLRlctHi3Pm93&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=297
325,9 likes,10 images,Giant TCR Advanced Pro 1 - 2021. Size Large. ,"3,500",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling my Large - Giant TCR Advanced Pro 1 2021. 

Full specs here - ",N,NA,NA,Y,The Tessarina,davidlivanes,Joined 3 years ago,Mostly Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/giant-tcr-advanced-pro-1-2021-size-large-1239351774/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1650
326,65 likes,7 images,2021 Trek madone slr 6 size 50 ( NEGOTIABLE),"6,000 7,000",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","
1.Trek madone slr 6 size 50 (disc brakes)
2.Reynolds AR58 
3.Shimano ultegra R8020 mechanical Groupset 11 speed
4. Favero Assioma Shi Duo
5. Prologo saddle
6. Bontrager ion 200RT REAR AND FRONT LIGHT
7. GP5000 tyres 
8 . Bike is fully PPF
9. Shimano dura-ace disc
10. KMC 11SL chain
11. Meilan bike computer",N,NA,NA,Y,Serangoon Gardens Country Club,secondhandserenade31,Joined 8 years ago,Mostly Responsive,Verified,1,0,1,5.0,29,https://www.carousell.sg/p/2021-trek-madone-slr-6-size-50-negotiable-1230851549/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fOITnt1OB-FI6xjt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=648
327,6 likes,1 image,TREK Madone SLR 6 Di2 Gen 7 AZURE 54,"10,999",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"For Sale Madone SLR Gen 6 Di2
1 x Complete Bike

Colour : AZURE
Size : 54
Frame : 800 Series OCLV Carbon
Drivetrain : Shimano Di2 105 R7100
Wheels : Bontrager Aeolus PRO 51 , OCLV Carbon
Saddle : Bontrager Aeolus Elite
Handlebar : Madone Integrated handlebar/stem, OCLV Carbon, 420mm width, 90mm stem length

Claimed Weight : 7.75kg without pedals (Size 56)

*Customization of other parts or change of specs can be accommodated
*Bikes are ORIGINAL and NOT OEM or Fake.
*Ready Stock at time of posting",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24),bomtoonen,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,42,https://www.carousell.sg/p/trek-madone-slr-6-di2-gen-7-azure-54-1242000855/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=675
328,21 likes,1 image,Factor 02 V.A.M,"5,500",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"Factor O2 V.A.M bike
size 54
authentic 
Ceramicspeed bb and headset
Full Ultegra Di2 12 speed
Black inc cockpit and seatpost
black inc garmin mount
*without wheelset and saddle
mint condition 
",N,NA,NA,Y,Hougang Meadows,cj0506,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,4.2,469,https://www.carousell.sg/p/factor-02-v-a-m-1236978266/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9zqmd_zhxRb9REbB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2539
329,5 likes,1 image,Cadex wheel sets 65mm,"2,800",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Comes with  Cadex bag
Still in very good condition",N,NA,NA,Y,Blk 2 Lorong Lew Lian,eltonloh,Joined 7 years ago,NA,Verified,1,1,1,5.0,32,https://www.carousell.sg/p/cadex-wheel-sets-65mm-1241548751/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gnaFD4SFE9lc7Zk8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=887
330,17 likes,2 images,s-works sl7 taiwan size 54,"2,000 2,600",Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"s-works sl7 taiwan set
size 54
2022-2023 quick step pro team colourways
shimano 105 r7025 groupset（r7025 feeling better than r7020）
magene pes p505 spider based dual sided powermeter 170/50
elite 50mm loud hub wheelset with gp5k 28c
without powermeter -$200（install back 105 crankset 170/50）",N,NA,NA,Y,Blk 75 Bedok North Road,gohshihuai,Joined 2 years ago,Very Responsive,Verified,1,1,1,5.0,20,https://www.carousell.sg/p/s-works-sl7-taiwan-size-54-1242529479/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=_0vAGoVxPYOEhKji&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=369
331,19 likes,1 image,Triban RC 100 Road Bike,300,Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size L
In good condition, all gears and braking work well. 
Used less than 10 times  
Meetups can be discussed
Pm for more info
Thanks for viewing :)",N,NA,NA,Y,Bishan MRT Interchange (NS17/CC15),deeshh,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,62,https://www.carousell.sg/p/triban-rc-100-road-bike-1228019944/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IU28Oq1Xz4FXORnH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1791
332,6 likes,3 images,Giant TCR ,"2,300",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Giant TCR SL2  (upgraded)
Size: S
Color: White

Groupset: Full Shimano 105 (brand new)
Crank: 165mm

Handlebar: Prime Doyenne Aero, Deda Elementi handlebar wrap

Stem: Prime Doyenne 90mm
Cap: Deda

Wheelset: 60mm Carbon Hubsmith 120T ratchet, Ceramic bearings (super loud)

Tires: 28mm Vittoria Corsa Graphene 2.0, vittoria inner tubes

Saddle: Selle Italia Boost Super Flow

Bottle cage: Elite Carbon Bottle Cage

Pedals: Look Keo Classic 3

Add-ons: 
1. Garmin 530 w/ Singapore Map + mount and other accessories (300sgd) 
2. Lezyne Strip Drive Pro (50sgd)
3. Lezyne High Pressure Pocket Drive Pro (50sgd)

*If u like fast Crtierium or just doing Grand Fondos, this bike is for you!
*Feel free to ask and test if u want

",N,NA,NA,Y,blk 262 boon lay drive,nbmartin,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,18,https://www.carousell.sg/p/giant-tcr-1241445960/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=914
