,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
188,5 likes,2 images,Polygon Stratto 7,"2,000",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Polygon Strattos S7 Carbon Frame Carbon
Wheel Set size 51cm (M)

Frame: ACX Carbon size 51 (165cm to 175cm)
Fork: ACX Carbon
Groupset Shimano 105 R7000
(Cassette upgraded Ultegra 11-30T)
Crank R7000 50/34 Chainring
(Wheel jockey upgraded to ceramic bearing)
Handlebar Entity Alloy 400mm
Stem Entity Alloy 90mm
Bottom bracket (Upgraded Token Creamic
Bearing)
Chain KMC X-11
Tires: Schwalbe Durano 25mm
Wheel Set: Carbon Jetspeed 38MM with Carbon brake pads.
Seat Post: Entity Alloy
Saddle Entity AION.",N,NA,NA,Y,Compassvale LRT Station (SE1),1.39458426,103.90043644,denzelpencil,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/polygon-stratto-7-1242534646/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UNpGZJMAJ9uBxUgK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=985
189,1 like,1 image,campagnolo 2x9 speed G SET,280,Well used,Meetup,5 hours ago,Road Bikes,Posted,Has minor flaws or defects.,2x9 speed  campagnolo cassette 11t 23t,N,NA,NA,Y,Yishun,1.42890482,103.83583182,alanlee9117,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/campagnolo-2x9-speed-g-set-1244469655/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=27
190,3 likes,4 images,LEKKEE bicycle,325,Lightly used,Meetup,15 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","dad's bike can dm for enquiries, condition lightly used.",N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Bishan MRT Interchange (NS17/CC15)See 2+ locations,1.35350085,103.94510601,thierryteoooo,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,4.9,49,https://www.carousell.sg/p/lekkee-bicycle-1244433579/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=49
191,17 likes,3 images,Giant TcR SLR 1  size full ultegra gear road bike light around 7.kg+ original price 2k+,"1,300",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Giant SLR 1   sizeM full ultegra gear 7.0kg+
Giant TcR SLR 1  size full ultegra gear road bike light around 7.0kg+ original price 2k+",N,NA,NA,Y,Blk 232 Jurong East St. 21,1.33978296,103.74066308,kllim999,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/giant-tcr-slr-1-size-full-ultegra-gear-road-bike-light-around-7-kg-original-price-2k-1239275449/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fE_PmI5gsJMfuo-b&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2126
192,2 likes,10 images,[7.9kg]Cervelo S1 road bike alu frame with carbon fork,"1,500",Lightly used,Mailing · Meetup,2 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Cervelo S1 Size S [frame size 51cm, suitable for 160-173cm]
Body frame condition is superb good. 
Overall bike condition like new and in riding condition, can come view to believe 

Ultegra crankset & shifter
Dura ace brake caliper & derailleur 
Toseek saddle 200g only

Wheelset: 
Fulcrum racing speed XLR 50mm
- superlight weight and worth $1k + 

Deda superzero drop bar
Bontrager elite stem
Creek crane headset
Original cervelo seatpost

Whole bike only 7.9kg include pedal 

#giant #trek #pinarello #specialised 



",Y,Custom courier Free,3 working day(s),Y,Blk 206C Compassvale Lane,1.38788502,103.89746656,stand_bike,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/7-9kg-cervelo-s1-road-bike-alu-frame-with-carbon-fork-1244497344/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=0
193,8 likes,10 images,Pardus spark RS full bike 8kg |shimano 105 di2 r7170 |Uci approved frame,"4,200",Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Pardus spark RS
UCI approved frameset
Shimano 105 di2 r7170
Magene exar carbon wheelset
8kg!
$4200!
Lead time required!

Follow our telegram for more deals 
shopforyousg",Y,Custom courier S$30,1 working day(s),N,NA,,,shopforyou.sg,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,156,https://www.carousell.sg/p/pardus-spark-rs-full-bike-8kg-shimano-105-di2-r7170-uci-approved-frame-1240330058/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1822
194,3 likes,6 images,Btwin Ultra AFGF Disc Road Bike Sora  9sp-Black Grey,900,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"BT win bicycle for sale 
Light weight 
Price negotiable ",N,NA,NA,Y,Toh Guan Park,1.3389446,103.74516099,cuhappy,Joined 1 month ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/btwin-ultra-afgf-disc-road-bike-sora-9sp-black-grey-1242165569/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1126
195,9 likes,3 images,Canyon Inflite SL6,"2,299",Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size M. 
Used not more than 10 times.
Aesthetically and mechanically in excellent condition.
Perfect bike for both road and gravel terrains. 

Self collect only.",N,NA,NA,Y,Bedok North Street 4,1.33239061,103.93967628,lan.b,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,131,https://www.carousell.sg/p/canyon-inflite-sl6-1243491620/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWSppTaW-fp5N5yz&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=538
196,4 likes,5 images,Raleigh RL880 Roadbike,200,Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Raleigh Roadbike RL880
Fast deal",N,NA,NA,Y,Blk 596D Ang Mo Kio Street 52,1.37224558,103.85092572,bolgan_,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,14,https://www.carousell.sg/p/raleigh-rl880-roadbike-1244268350/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=161
197,9 likes,3 images,Kask Mojito 3 Helmet - Grey,150,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size M
Practically unused, wore once and found it too small for me, has been sitting on my shelf since. Bought from Cycle Project Store in May.
Condition 9.9/10
Chat for more pics or enquiries",N,NA,NA,Y,Hougang MRT Station (NE14),1.37206144,103.89348508,jasper_goh,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,17,https://www.carousell.sg/p/kask-mojito-3-helmet-grey-1241989923/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4jo1em8ep1pg3CLJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1200
198,34 likes,1 image,Pinarello F8,"4,300",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Pinarello F8 size 465 with Durace 9000 di2
Reynolds Assuault Wheelset
Reynolds Bottle Cage",N,NA,NA,Y,Potong Pasir MRT Station (NE10),1.33138664,103.86908203,sparesavailable,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.9,65,https://www.carousell.sg/p/pinarello-f8-1239630387/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=mHKXp9ZD-f3OwFol&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2017
199,1 like,7 images,Original BMW kidsbike 2 in 1,110,Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Original BMW Kidsbike with 2 in 1 configuration 
Kids can benefit as both balance bike and a standard bicycle Suitable for the children from aged 2.5 years old 
Well maintained and in good condition Weight of walking bike: 
without pedal - 6 kg Weight of walking bike 
with pedal - 8 kg Max weight load for the bike - 50 kg ",N,NA,NA,Y,Ubi Road 3,1.33171487,103.89783382,alicezhou,Joined 5 years ago,Not Responsive,Verified,NA,NA,NA,4.9,18,https://www.carousell.sg/p/original-bmw-kidsbike-2-in-1-1238816333/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2276
200,17 likes,8 images,Tyrell CSI SRAM FORCE,"2,388",Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Good condition Tyrell CSI for sale.
lowest price in carousel. 

WhatsApp 88917492.
serious buyers only.",N,NA,NA,Y,NorthstarBlk 146A Multi-Storey Carpark Rivervale Crescent,1.3785928,103.87628,hortus88,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/tyrell-csi-sram-force-1241640827/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UNpGZJMAJ9uBxUgK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=998
201,14 likes,5 images,MERIDA SCULTURA 4000 DB 2020,"1,900",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Purchased July 2020 as my first bike in Singapore.
Size is XS. Please see below for the details.
",N,NA,NA,Y,Newton MRT Interchange (NS21/DT11),1.31213596,103.83812129,ytatsu61sg,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,17,https://www.carousell.sg/p/merida-scultura-4000-db-2020-1237951025/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2584
202,6 likes,3 images,Winspace T1500,"2,800",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Winspace T1500 2 tone turbulent blue. Different colour under different light.
S size
7.8kg with pedals, bottle cage and garmin mount.
Full 105 mechanical disc with ultegra 165mm cranks or magene dual side 165mm powermeter crank (add $400)
Powerway R36 carbon wheelset
Dura-ace rotors
Michelin power cup 28mm clinchers
Zero integrated bar

Condition : minor scratches here and there from usage but nothing major. 

Bike serviced and maintained by reputable bike shop.

Sale excludes bottle cage in picture
No obligation viewing can be arranged",N,NA,NA,Y,Bus Stop 44951 - Blk 638A Senja Close,1.3876204,103.76089,leafmeup,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,351,https://www.carousell.sg/p/winspace-t1500-1242925059/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=857
203,41 likes,2 images,Specialized Tarmac SL5 2018 dura ace + rovel carbon wheel,"2,400",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Specialized Tarmac SL5 2018

Dura Ace + Rovel carbon wheel
Size 54

Second hand purchased in Korea in 2021, rode less than 1,000 km after.

+ free bike cradle",N,NA,NA,Y,Alex Residences,1.291305,103.817589,manhwi,Joined 10 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/specialized-tarmac-sl5-2018-dura-ace-rovel-carbon-wheel-1242170829/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1121
204,7 likes,1 image,"7,285G LIGHTEST TRIBAN IN SINGAPORE ❗",999.90,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Bespoke triban (top tube 50.5, 7,285g) for partner only to have her choosing an E-bike (#Facepalm). 
Dura Ace 9100 shifters, rear derailleur, 1x setup with SRAM Red brake calipers (groupset ±2,000).
HUNT wheelset (1,459g) plus lightweight Crank brothers pedals.
MCFK handlebar & THM crankset optional (sub-7000g).
Thank you",N,NA,NA,Y,HDB Multi-Storey Car Park AM20,1.36549728,103.84574514,sporecc,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,3.9,19,https://www.carousell.sg/p/7-285g-lightest-triban-in-singapore-❗-1240202616/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1864
205,2 likes,4 images,Raleigh R7 Mini Velo,380,Well used,Meetup,18 hours ago,Road Bikes,Bumped,Has minor flaws or defects.,"Raleigh R7 Mini Velo up for sales

Several item has been upgraded for better performance:

1) Mechanical brake upgraded to hydraulic brake 
2) stock tyre upgraded to Schwalbe One
3) brand new cassette install 
4) stem extender install for better riding experience 

Rest of the spec can be found on pic 4

Selling for $400 but open for negotiation, excluding bicycle light and frame bag

Item has been used but not abused. Minor well and tear expected.

rfs: changing to foldie",N,NA,NA,Y,Pasir Ris MRT Station (EW1),1.37287429,103.94928729,metabike,Joined 1 year ago,Mostly Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/raleigh-r7-mini-velo-1244115559/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rcv-b6pDaCver96S&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=73
206,47 likes,6 images,Cinelli Experience Road Bike,"1,200",Lightly used,Mailing · Meetup,5 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","An 'intelligent' racing design that makes this frame ideal for riders in search of versatility. Perfect for competition, winter training or use on hard pack gravel paths. The oversized section of the down tube in the bottom bracket zone, together with the larger triangular rear stays (Zero Torsion Stays), significantly increases lateral stiffness of the frame, to get the most out of every turn of the pedals.

Fitted with a good mix of Shimano and Cinelli components and Shimano wheels, the Experience is a bike ready to ride, whatever the weather or style of road riding. A great choice for the rider wanting to experience cycling for the first time as the bike is strong, yet light, and reliable thanks to the good quality of cycling components built around it.

This piece is in peak condition with some aftermarket upgrades such as the Fulcrum wheelset, Vittoria Rubino tires, Brooks Saddle and DMR pedals. 

Size 52 (165-175cm)

Specifications

Frame: Cinelli Experience Columbus 7005 Aluminium Alloy
Fork: Cinelli Experience Carbon
Wheelset: Fulcrum Racing Quattro 35mm
Groupset: Shimano 105
Brake Levers/Shifters: Shimano 105
Chainset: Shimano 105 Compact 50x34
Bottom Bracket: Shimano Hollowtech
Front Derailleur: Shimano 105
Rear Derailleur: Shimano 105
Brake Calipers: Shimano 105
Chain: KMC X11
Handlebar: Cinelli Via, 31.8mm
Bar Tape: Supacaz
Stem: Cinelli Via, 31.8mm
Seat Post: Cinelli Via 27.2mm
Saddle: Brooks B17 Imperial (Black)
Tyres: Vittoria Rubino Pro, 700 x 25c

All our project upcycle bikes are covered by a 3-month warranty for defects or mechanical malfunction. All project up-cycle bikes come with 1 free Lunch Break Tuneup (worth $30)

Drop by our store to test ride or find out more!",Y,Standard delivery Free,3 - 4 working days,Y,Lorong Bakar Batu,1.32653745,103.87125564,unspokin,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,6,https://www.carousell.sg/p/cinelli-experience-road-bike-1211813793/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWSppTaW-fp5N5yz&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=555
207,43 likes,4 images,Btwin Riverside 500 Hybrid bike S,195,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good condition bike
Frame size S
Wheel size 700cc 
Speed 9",N,NA,NA,Y,Woodlands Vista,1.43122807,103.79231036,lifecircle05,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,4.6,12,https://www.carousell.sg/p/btwin-riverside-500-hybrid-bike-s-1241229521/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hVU9bxzo7O6aHURa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1505
208,19 likes,5 images,"Ceverlo P2, Zipp 404, Durace grp set. Buyers are welcomed to quote the price for separate items","2,000 2,200",Lightly used,Meetup,4 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",Kept in the store room for long time. Stop riding road bike.,N,NA,NA,Y,Woodleigh MRT Station (NE11),1.33867828,103.87050958,dave91118,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.8,32,https://www.carousell.sg/p/ceverlo-p2-zipp-404-durace-grp-set-buyers-are-welcomed-to-quote-the-price-for-separate-items-1227956309/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rntPEaifUwt4DZ9B&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2248
