,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
270,117 likes,5 images,High end Storck Scenario size 56 (L) Aero Bike 8kg with pedal,"1,500 2,000",Like new,Meetup,6 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"German technology 8kg with Fulcrum racing nite wheels aluminium 1.75m -1.85m

Can trade with bromptons

Selling without pedal and seat

Full ultegra 
Well kept, stiff but comfortable 
Fixed Price

The Scenero of two years ago was a sublime ride, but if something can be more sublime – sublimer perhaps – then this is it. The Scenero’s balance of stiffness in the right places means that any increase in cadence is instantly rewarded with hyper-speed acceleration momentum. Every watt of your power seems to be directly delivered to the rear wheel, pushing you forward, fast.

Power is, of course, nothing without control, and the G2 handles with a dizzying blend of sharpness and precision – a minimum twitch of your body and the lightest touch on the bar results in a point-and-shoot response that makes you feel like a hero even if you’re just turning into your drive. 

Credit here to the awesome Stiletto fork – it’s laterally stiff but it kills vibration and chatter from the road. The Scenero holds its line with absolute dedication and changes direction so fast from small inputs we reckon it’s the kind of bike a fighter pilot would nonchalantly lean up against his Typhoon.",N,NA,NA,Y,39A Jalan Pemimpin,1.34968468,103.84072873,mud11,Joined 3 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/high-end-storck-scenario-size-56-l-aero-bike-8kg-with-pedal-1121700547/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sP4sXLBUueh80oQj&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=676
271,17 likes,4 images,PINARELLO DOGMA 65.1 THINK 2,"3,800",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Just freshly serviced and rebuilt from reputable bike shop

Size 51.5cm
Authentic frame with serial number 

FFWD F4R DT350 hubs (upgraded to 54T ratchet) & 26mm Pirelli P Zero Race trues with ridenow TPU inner tube (36g) 

Drivetrain: 
Dura-ace 9000 shifters 
Dura-ace 9000 RD
Dura-ace 9000 brakeset 
Sram Red 22 crankset with 1x Lightworks chainring (50T)
Sram Red XG1190 Cassette (11-25)
KMC X11SL Gold chain

Zipp SL70 Aero carbon handlebar (38cm)

To take note that it is setup on 1x and some scratches can be seen on the frame but no cracks or deforming 

Bike sold without pedals, light mounts and bottle cage 

Full bike as of the picture weighs in at 6.6kg





",N,NA,NA,Y,Singapore / Singapura / 新加坡 / சிங்கப்பூர் (Singapore),1.29058,103.852064,chufenggg,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,460,https://www.carousell.sg/p/pinarello-dogma-65-1-think-2-1242869368/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=u_BrrGPntYKoRubR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=863
272,1 like,4 images,Giant Propel Advanced SL (s/51),"5,300",Lightly used,Meetup,2 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","giant propel advanced sl 2017
size: S/51
weight: 7.18kg, built 2021 june
rider height 177, inseam 82

notable upgrades
- SRAM RED etap fill set (AXS shifters)
cassette changed july 2023
- Wheel Angel 60mm magnetic hubs
- 3T aeronova stealth edition
- Fizik arione 00 saddle
- Kogel bottom bracket
- Fouriers integrated brake calipers

comes with:
- BNIB sram red 11spd chain
- BNIB giant slr pads x2 sets
- dura ace pedals

comes without:
- wahoo elemnt bolt",N,NA,NA,Y,Hougang MRT Station (NE14),1.37206144,103.89348508,mplxts_,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.9,52,https://www.carousell.sg/p/giant-propel-2017-1244467125/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=8
273,2 likes,3 images,D light Set,45,Brand new,Meetup,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BN in packaging
CG-211WR Model Number

Specs:
▌ FRONT LIGHT : CG-211W
Size: 48 × 28 × 21 mm
Weight: 19.2 gram
LED: 2 SMD White LED
Battery: Rechargeable lithium-ion polymer battery
Run Time: 2 hrs (Super Bright) / 4 hrs (Boost) / 7 hrs (Constant) / 18 hrs (Flashing)
Bracket: FB05, fit Ø19-32 mm

▌ REAR LIGHT : CG-211R
Size: 41.5 × 28 × 21 mm
Weight: 16.2 gram
LED: 3 x 0.12 Watt Red LED
Battery: Rechargeable lithium-ion polymer battery
Run Time: 2.5 hrs (Super Bright) / 5 hrs (Constant) / 30 hrs (Flashing) / 15 hrs (Daytime Flashing)
Bracket: RB05, fit Ø19-32 mm

Cash Paynow Accepted/ Pickup at 540246",N,NA,NA,Y,Blk 245 Compassvale Road,1.39322276,103.89915433,ibuyfast,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,24,https://www.carousell.sg/p/d-light-set-1243985746/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3uUA59bbuyK4836t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=282
274,7 likes,3 images,Bicycle for sale,250,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Sturdy bicycle for sale. Lightly used and still in good condition.,N,NA,NA,Y,Serangoon MRT Interchange (NE12/CC13),1.35069329,103.87341522,wlocklia,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/bicycle-for-sale-1232590992/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eG6galT9M2-EKoRl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=386
275,3 likes,6 images,MERIDA SCULTURA 5000 CARBON FIBRE SHIMANO ULTEGRA 22 SPEED ROAD BICYCLE,"2,250",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,UCI decal.,N,NA,NA,Y,Sims Avenue6 Balmoral Road,1.31543473,103.88775863,hp90616100,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,33,https://www.carousell.sg/p/merida-scultura-5000-carbon-fibre-shimano-ultegra-22-speed-road-bicycle-1242777556/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=u_BrrGPntYKoRubR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=892
276,4 likes,1 image,Bicycle,100,Well used,Meetup,19 hours ago,Road Bikes,Posted,Has minor flaws or defects.,Come with helmet and phone handle. Need to do some fix on bicycle,N,NA,NA,Y,Khatib MRT Station (NS14)Yishun MRT Station (NS13),1.41691478,103.83301829,jo.chen777,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,3.3,1,https://www.carousell.sg/p/bicycle-1244363221/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9AGzrJcfxld7i_vp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=75
277,4 likes,1 image,Bicycle carrier,30,Like new,Meetup,5 days ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,N,NA,NA,Y,Boon Keng MRT Station (NE9),1.31950867,103.86175045,alden12345,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/bicycle-carrier-1243455686/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Tj_rhsWUl1AfKk_T&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=530
278,9 likes,4 images,Giant Escape Disc 3 Small,450,Lightly used,Mailing · Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","This Giant Escape Disc 3 is a great bike for commuting, running errands, or just getting around town. It's in good condition and has been well-maintained. The bike has a Shimano Tourney drivetrain, Tektro mechanical disc brakes, piston rims and continental 5000s.

The bike is a size Small, which is perfect for riders between 152 and 165. It's a lightweight bike, so it's easy to ride and maneuver. The disc brakes provide excellent stopping power, even in wet conditions.

The size Small of the Giant Escape Disc 3 has a frame height of 52 cm

This bike is ready to ride! It's needs a tune up and is in great condition. I'm selling it because I'm upgrading to a new bike.

",Y,Same day delivery Free,Within 1 working day,Y,Bidadari Park,1.33568951,103.87061224,legit1111,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,197,https://www.carousell.sg/p/giant-escape-disc-3-small-1243090039/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6iwfW94Kv3J_Fzag&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=751
279,Like,1 image,Road bike /speed changeable,300,Lightly used,Meetup,an hour ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good quality bicycle . Easy to change speed , fast & easy & cool ! ",N,NA,NA,Y,Car Park (No. INY15),1.434578,103.836807,ray.y,Joined 5 years ago,NA,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/road-bike-speed-changeable-1244473626/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2
280,1k likes,1 image,Spray paint bikes bicycles,1,New,Meetup,6 days ago,Road Bikes,Bumped,NA,"Are you looking a spray painting job done? Fret not over skeptical garage experience and contact us today! 

🏆 Founded Since 1988
🏆 Top Elite Craftsman with min 10-40 years of industry experience!!!
🏆Nova Verta Spray Booth , top industrial spray paint booth
🏆 Min High Gloss / Ultra High Gloss Lacquer for consumers vehicle standard , quality  assurance!!!
🏆NON-PLASTI DIPPED PAINT / CAN SPRAY for long-run paint quality assurance!!!
🏆GERMANY PAINT with over for 95% and up manufacturing paint color precision!!!
🏆 Follows ASTM Paint Standard guideline to ensure proper industrial standards!!!
🏆 Genuine Spare Parts for replacement
🏆 Third Party Claim specialist

Top-up for High Gloss lacquer +$200 onwards

NO HIDDEN CHARGES / GST
Location:  [email protected]  #01-33/35
Whatsapp @81831183 for quote 
Or click the link for instant enquiry 

",N,NA,NA,Y,Autobay,1.34102184,103.91246469,hupleyhuat,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,30,https://www.carousell.sg/p/spray-paint-bikes-bicycles-1023260146/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sP4sXLBUueh80oQj&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=688
281,5 likes,1 image,Road Bike Scott Addict 20 Shimano Ultegra Disc,"2,950",Lightly used,Meetup,4 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame size 56cm, Shimano Ultegra group set, including Pedals, Disc brakes, 172.5 crank
The price is only slightly negotiable.
",N,NA,NA,Y,Parkway Parade,1.30148266,103.90516932,mails4cd,Joined 1 year ago,NA,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/road-bike-scott-addict-20-shimano-ultegra-disc-1243570204/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=QX1VpFNXSo08sylW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=477
282,11 likes,2 images,vintage style bicycle,130,Heavily used,Meetup,5 days ago,Road Bikes,Posted,Has obvious signs of use or defects.,accidentally bought a ‘geared’ bike and willing to trade with fixed gear(w/wo top up) ,N,NA,NA,Y,[email protected] ave 1,1.43006158,103.79151853,zaid13,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/vintage-style-bicycle-1243328508/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=KxtAUR_1ZDEfQx2t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=614
283,14 likes,5 images,Rockrider bicycle,110,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,N,NA,NA,Y,Riverbank,1.39525841,103.88176787,supriyasonawane,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,9,https://www.carousell.sg/p/rockrider-bicycle-1242631480/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Aekje4yYgcIf2YYl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=820
284,1 like,1 image,campagnolo 2x9 speed G SET,280,Well used,Meetup,an hour ago,Road Bikes,Posted,Has minor flaws or defects.,2x9 speed  campagnolo cassette 11t 23t,N,NA,NA,Y,Yishun,1.42890482,103.83583182,alanlee9117,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/campagnolo-2x9-speed-g-set-1244469655/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=5
285,7 likes,1 image,java fuoco,"1,300",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","wtt fixie
able to nego 

Shimano 105 ,rd,fd 

Full carbon set up 

Disk brake 
",N,NA,NA,Y,Blk 913 Hougang St 91,1.37881807,103.88384785,ahchooo,Joined 7 months ago,Very Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/java-fuoco-1241123246/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=u_BrrGPntYKoRubR&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=886
286,15 likes,10 images,Super Road Bike - Perfect! WILIER FILANTE SLR Red Color with Garmin Pedals + other accessories,"9,000",Like new,Meetup,1 month ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Filante SLR is an extremely lightweight aerodynamic bicycle with a significantly improved stiffness to weight ratio.

1) Saddle height 705mm
2) Bar/stem 420x114mm
3) Center of saddle to Center of bar 660mm
For the overall geometry of the frame, pls see link below (size M)
",N,NA,NA,Y,Oxley Road,1.29794939,103.84092808,marco0306,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,32,https://www.carousell.sg/p/super-road-bike-perfect-wilier-filante-slr-red-color-with-garmin-pedals-other-accessories-1232404146/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=QX1VpFNXSo08sylW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=450
287,3 likes,3 images,WTS RC Triban 100 (L frame),210,Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","I used it well during my time but it’s under utilised. 

All the specifications of the bike can be found here: ",N,NA,NA,Y,Tampines MRT Station (EW2/DT32),1.35350085,103.94510601,alvarezz,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,14,https://www.carousell.sg/p/wts-rc-triban-100-l-frame-1244070664/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=228
288,Like,1 image,Star Wars Starwars Mug Ceramic Birthday Christmas Party Gifts   present Girlfriend  gifts Boyfriend baby shower birthday Children surprise Christmas valentine day children day Party  WHATSAPP 88918377,25,Brand new,Mailing,2 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"➡️ For Self collection
Do Whatsapp 8891 8377 to book an appointment

Delivery $5 Via qxpress 1-2 days
Same day delivery $20


*Available in 2 designs, Darth Vader & Stormtrooper*
Brand new !",Y,Standard delivery S$15,3 - 4 working days,N,NA,,,yomobike,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.8,5,https://www.carousell.sg/p/star-wars-starwars-mug-ceramic-birthday-christmas-party-gifts-present-girlfriend-gifts-boyfriend-baby-shower-birthday-children-surprise-christmas-valentine-day-children-day-party-whatsapp-88918377-1244107520/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=255
289,3 likes,3 images,Trek,500,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Loyang Valley Poolside,1.36816926,103.97022957,selvam.mavles.sm,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,25,https://www.carousell.sg/p/trek-1232798833/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=nZcXHf07tJhtJQIJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=212
