,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
252,4 likes,6 images,"Polygon S2, good condition + warranty",340,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Polygon S2
Good condition with warranty 

700c rim, Aluminium frame 
Size 53
Shimano Claris gear groupset 

Please see my listing for more bicycles or contact us at 88111796 for more information

Welcome to view and for test ride at our bike store located at Lipo Building 621 Aljunied Road, #07-07, 389834

Nearby Mattar Mrt (blue line). Exit B, turn right 3 mins straight walk",N,NA,NA,Y,Lipo Building,1.32506834,103.87976789,simplebicycles2019,Joined 4 months ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/polygon-s2-good-condition-warranty-1241738150/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0k6r_6eLznvzAb-9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1333
253,9 likes,1 image,🔥JAVA Granata Shimano Sora 18 Speed | Disc Brake Aero Race Bicycle,799,Brand new,Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New


🔥CLEARANCE : $799 (UP: $850)


☑️Ready Set, No Pre-order required. 

☑️100% CHEAPEST IN THE MARKET🔥

☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning and Adjustment Limited Warranty 

☑️FREE GIFTS : Bottle Cage

☑️UCI Approved Bike 



🔻Size Available : 

50cm (170-182cm rider) 



🔸Installment Plan Available🔸
[CONTACT US FOR MORE INFO]




📌 ADD ON (Limited Sets): 
Package 1 - $25 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️Cable Lock,  ▪️Upgraded Bottle Cage Design  


Package 2 - $48 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️5 Digit Number Lock,  ▪️Upgraded Bottle Cage Design, ▪️Phone Holder



           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35




Specifications :

Frame: JAVA Granata Aluminium

Fork : JAVA Carbon Aero Fork 

Shifters : Shimano R3000 Sora 2 x 9 Speed 

Rear Derailleur : Shimano R3000 Sora 9 Speed 

Front Derailleur : Shimano R3000 Sora 2 Speed

Brakes : DECAF Semi Hydraulic Disc Brakes 

Crankset: DECAF 50-34T Hollowtech Crank

Cassette: 12-28T Freehub Road

Rims : DECA 40mm High Profile Rims 





☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,1.34127586,103.94134977,bikeco,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/🔥java-granata-shimano-sora-18-speed-disc-brake-aero-race-bicycle-1238570394/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2351
254,2 likes,1 image,Merida Crossway 40,300,Lightly used,Meetup,4 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,myVillage,1.36497006,103.86527594,heryjf-61826,Joined 1 year ago,NA,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/merida-crossway-40-1244487950/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=13
255,13 likes,3 images,WTS/WTT: Trek Madone SLR7 2022 in Prismatic Black size 52,"10,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Stock Parts:
Size 52 gen 6 SLR frame
800 Series OCLV Carbon
Bontrager Aeolus Pro 51 Wheelset
Shimano Ultegra Di2 12Speed Groupset
Trek Madone aero VR-CF stem and Handlebar 

Bike bought May 2022 (can provide reciept)

Total Milage: 3000Km

wtt for endurance type bike",N,NA,NA,Y,Sengkang MRT/LRT Interchange (NE16/STC),1.39153028,103.89538449,jamickx,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,49,https://www.carousell.sg/p/wts-wtt-trek-madone-slr7-2022-in-prismatic-black-size-52-1242566627/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UNpGZJMAJ9uBxUgK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=974
256,24 likes,3 images,Delihea Carbon Road Bike,"1,500",Lightly used,Meetup,5 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Great beginner bike for getting into racing

Delihea Fore Frameset
Size 48
Sensah Empire 2x11 groupset
Mavic 40mm wheelset
Continental Ultrasport tires
FSA handlebar
WTB Saddle


Feel free to DM for more details!",N,NA,NA,Y,Clementi MRT Station (EW23),1.31509495,103.76489041,chewshui,Joined 3 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/delihea-carbon-road-bike-1243395100/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AQAt4pfd0qkK4rV9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=584
257,14 likes,10 images,Gravel / Road Bike Marin Gestalt 2,"1,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"I am selling my Marin Gestalt 2 (series 3 frame with thru axles). Frame size is 56 and will fit riders from 173cm - 183cm tall.

Color is midnight blue/black with a metallic sheen - glistens in the sun!

This bike is excellent for commuting, weekend riding and anyone looking to do mainly road and a bit of gravel/forest riding. An Aluminum frame and carbon fork mean this is not the lightest bike in the market, but targeted at the beginner to confirmed intermediate rider looking to have fun, working out and getting ahead. Mechanical Shimano Tiagra never let me down and is easy/cheap to maintain.
The frame has ample mounting points for luggage and carriers (not included). 

Reason for sale: I’m upgrading to a full road bike and reduce gravel. 

At this price, the below add-one are 6months old and free for the buyer. 

Bike was purchased new in January 2023 and is in almost new condition, no rust, no accidents or damages. Professional tune-up done in June by Rodalink. Tires are good and for road oriented riding with mild gravel/ sand. 

The bike is not tubeless, but tubeless ready. Frame will allows for tire widths of up to 32mm easily. 

The bike features the following upgrades: 
- Shimano cleat system (mountain bike cleats)
- upgraded saddle
- bottle cages, 
- front and rear lights (usb chargeable), 
- a bell,
- Phone holding system included. 

Worried about storing? I’ll throw in the bike rack and cover. 

All in as on the pictures.",N,NA,NA,Y,11C Balmoral RoadThe Hyde,1.31492688,103.83056146,stx_balmoral,Joined 2 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/gravel-road-bike-marin-gestalt-2-1241856092/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FJT3StX2wQq4rthn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1283
258,7 likes,1 image,Giant advanced 0,950,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Giant advanced 0, full carbon frame, Tiagra groupset, fulcrum wheelset.",N,NA,NA,Y,Bishan - Ang Mo Kio Park,1.36221925,103.84624958,rjcool,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.8,23,https://www.carousell.sg/p/giant-advanced-0-1240652732/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1707
259,4 likes,1 image,Specialized sagan overexposed edition Full Bike Disc Limited edition,"3,300",Like new,Meetup,4 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Specialized sagan overexposed edition!
Limited edition!
Size 54
Condition 9/10
No crash always clean after ride!
Jst serviced in april
Full ultegra r8020 disc groupset!
Chainring changed to absoulte black oval chainring!
Authentic enve ses aero handle bar with burgh bartape
Authentic enve stem 110mm
Reynolds 58/62 Aero Wheelset!
Tubeless
With continental gp5k tyres!
 saddle and Pedal not included!
No rush to sell!",N,NA,NA,Y,Bedok,1.2920775,103.8498142,ahbengluxury,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.8,292,https://www.carousell.sg/p/specialized-sagan-overexposed-edition-full-bike-disc-limited-edition-1244482983/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=17
260,11 likes,4 images,MV (ascent intrepid),"3,888",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"My own personal build up from scratch and along the time fine tuning and no expenses spared here.

Frame - local house brand smooth welding alu ascent intrepid

Painwork - local automotive sprayed deebeer hi quality with 2k clearcoat. (Item is brand new fram sanded down and then painted and oven cured) view to believe the true audi nardo colour.

Frameworks- tapped the BB after sending for paint job to have the best straightness for bb cupping and threading

Parts list.
-wheelset 451 dt 180 with 54d engagement. (Small Modification spring by myself to have the (ghost pedal issue so no worries on dragging and ghosting)

- cranks are sram carbon quarq crank sanded down raw and matt clearcoat to prevent uv eating up the carbon.. 

- not bbinfinite but whats better? Stainless steel hscer.. one of the best.. bb ive ever used.

-vfv seatpost.. used and loved it to the max.. turn heads and save butts..

-brakset juintec for easy maintence.. dont need full hydraulic for this mv.. firstly.. my rock n roll easy maintence full mechinical bike..

- groupset 11s ultegra, with kogel ospw and upgraded all bolts/screw to tianium screw

- the one dropbar.. most comfortable and aero dropbar ive ever ridden.. 

- stone oval 54 t chainring. I believe in saving grams ye.. but i also believe in smoother and lesser drag/flex in drivetrain.. so i decided not to save too much weight.. hence and solid piece of oval chunk cr there..

Deal is right, ill throw in all my spare for this bike.. bigrock boutique carbon seatpost.. bnew, all spare tyres and tubes, and also bottle cages.",N,NA,NA,Y,Tampines East MRT Station (DT33),1.3562471,103.95483722,calvarypoint,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,46,https://www.carousell.sg/p/mv-ascent-intrepid-1241181129/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1552
261,23 likes,1 image,Aethos RTP frame size 52 (lightest paintwork),"5,200",Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Aethos RTP black frame (lightest aethos frame Color) size 52

Will throw in: 
1. carbon ti tru axle (gold)
2. Tune clamp (gold and green) 
3. Sigeyi hanger (gold and green)
4. BB infinite (one of the lightest BB)

Used for 4 months
RFS: I always change bicycles

Negotiable to sincere buyers: 
View before negotiation pls 

Can also sell my roval rapide clx gen1 ",N,NA,NA,Y,Tanjong Pagar Plaza,1.27585919,103.84337258,andywongtw,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,90,https://www.carousell.sg/p/aethos-rtp-frame-size-52-lightest-paintwork-1239031833/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2213
262,3 likes,1 image,Xtreme Bike,50,Heavily used,Meetup,3 weeks ago,Road Bikes,Posted,Has obvious signs of use or defects.,Still can use but theres rust and flat tyres . Will wash if willing to buy,N,NA,NA,Y,Tampines MRT Station (EW2/DT32),1.35350085,103.94510601,ahmadhariz606,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/xtreme-bike-1239249611/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2133
263,6 likes,1 image,Bicycle,100,Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Lau Pa Sat Festival MarketRobinson Suites,1.2805819,103.85044021,paeangkana6220,Joined 4 years ago,Not Responsive,Verified,NA,NA,NA,4.5,2,https://www.carousell.sg/p/bicycle-1238347989/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FQeuVZaw8aogQOFi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2433
265,157 likes,10 images,Canyon Grail 7 Al 2021 Gravel Bike,"1,950",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Price dropped so price is fixed. 

Size M.
Full GRX 810 Groupset 2x11 , 700cc
New KMC X11EL chain. 
Fizik Argo Tempo R5 Saddle.
Changed to 60mm for shorter reach. 
Bartape may need to change.

RFS: I already have a full sus and a hardtail.

Trade value: $2,500
Can trade for other gravel bike in M size (+ top up on your side). Not looking for more expensive bike. ",N,NA,NA,Y,631 Choa Chu Kang North 6Deal at 680632 not 631,1.39702581,103.74780616,defhead,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,161,https://www.carousell.sg/p/canyon-grail-7-al-2021-gravel-bike-1228322388/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2128
266,686 likes,10 images,SALE!!!  Java Suprema Road Bike Full Carbon Frame (Limited Sizes),"1,538",Brand new,Mailing · Meetup,1 week ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"⭐⭐⭐Java SUPREMA Road Bike Carbon⭐⭐⭐

- 22 speed
- Very affordable bike with aero brakes and aero carbon frame
- Internal Cabling
- Full Carbon Build
- 22 Speed Shimano 105 Groupset

Frame: Suprema Aero Carbon Frame
Fork: Suprema 3K Carbon Fork
Brake: Aero C Brakes
Front Derailleur: Shimano FD-5800-L, 105, 2-SPEED
Rear Derailleur: Shimano RD-5800-L, 105, SS 11-SPEED
Left Shifter: Shift/Brake Lever, ST-5800, 105, 2-SPEED
Right Shifter: Shift/Brake Lever, ST-5800, 105, 11-SPEED
Crankset: JAVA DECA crank 170mm 50/34T
Cassette: 11-28T 11S Road
Chain : Gold 106 links
Front Brake: V brake, N700AG F, Taiwan
Rear Brake:  V brake, Taiwan
Saddle: DECA
Handlebar: Aluminium, 31.8*400mm
Seatpost: Carbon, SUPREMA
Stem: Aluminium, 28.6*31.8*110mm
Headsets: 45°X45°X51.8
Wheelset: Aluminium DECA bearings
700C DECA 42 B5
Hubs: Straight full, 4 bearing
14G*20H*M 9*100*108
4G*24H*M10*130*140
Tyres: 700*23C
Pedals: DECA


Colours:
- Black-Red
- Orange-White
- Cyan-Black
(Please check with us on availability)

Sizes guide:
SUPREMA：
44: 158-165cm
46: 165-170cm
48: 170-175cm
50: 175-180cm
52: 180-184cm
53: 185-190cm
55: 187-192cm
You may arrange for a test fit with us before purchase if necessary.

👑✨Established seller✨👑
⭐⭐⭐Check our reviews. ⭐⭐⭐
✅💯Buy with confidence. 💯☑️

🏡Our shop is centrally located at Geylang Road🚲
📅Viewing & Collection strictly by appointment only⏰

Bikes will be inspected and tuned again locally before collection
*Pre-order deposit is non-refundable & non-exchangeable.",Y,Custom courier S$35,3 working day(s),Y,Prontos MarvellousStrictly by appointments only,1.31411074,103.88788648,prontosmarvellous,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,133,https://www.carousell.sg/p/sale-java-suprema-road-bike-full-carbon-frame-limited-sizes-1098046858/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=8PEFzVC8osLOTyOH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1036
267,5 likes,3 images,Ale Speed Fondo Bib Size M,50,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good condition Ale Speed Fondo Bib
Size M
Seldom used
Quit cycling
Meet up
See photo
Postage top up minimal sum",N,NA,NA,Y,Blk 815b Keat Hong QuadLoading Bay,1.3770956,103.74776,strepsils11,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,66,https://www.carousell.sg/p/ale-speed-fondo-bib-size-m-1239240340/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2235
268,13 likes,1 image,Polygon Helios 800 full carbon bike size 48,"1,200",Lightly used,Mailing,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Full ultegra 6700 groupset and wheel

dura ace pedal

Size 48, fits 162 to 172 cm 

Selling due to quitting cycling

100km mileage since last servicing
Total mileage under 1000km",Y,Express delivery Free,1 - 2 working days,N,NA,,,cheezheng.tey,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/polygon-helios-800-full-carbon-bike-size-48-1229137663/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1856
