,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
270,2 likes,10 images,TRIFOX X18 Carbon Frameset [disc brakes TA only],"1,450",Brand new,Mailing · Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Full Carbon Fibre Aero Road Bike with internal cabling through integrated stem and handlebar. Built from the blueprint with the intention to be sleek and stylish.

Technology and innovation has been developed from the foundations of previous models to be transcended to this new frame. If you are looking for a clean and neat bike. Trifox X18 is designed just for you!

The carbon fiber raw materials is derived from Toray T800 high-quality. The carbon fiber is flexible on the outside and rigid on the inside. It is lighter than aluminum alloy, but more strength than steel. 

Colours: Silver Gradient • Matte Black
Sizes: 44 /49 /52 /54 /56 /58 cm
Frameset includes: Frame, Fork, Headset, Seat post, seat clamp
Warrenty on Frame: 2 years

•

Follow us on instagram
@spokeproject

58 Senang Crescent 
02-16 [tank16]
Nearest MRT: Kembangan 
[EAST side]

Whatsapp @ +65 9846 1016",Y,Custom courier S$26,1 working day(s),Y,"57 Senang Crescent58 senang crescent s416625, 02-16",1.328,103.916397,SpokeProject,Joined 9 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,45,https://www.carousell.sg/p/trifox-x18-carbon-frameset-disc-brakes-ta-only-1241009971/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1594
271,26 likes,5 images,Polygon Helios 500,480,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Shimano 105 groupset
Speed 2 x 10
Shimano wheelset
Bike size is 51cm
Bike Weight is around 9kg.
Bike is clean after every ride.

Can just take and ride.",N,NA,NA,Y,514 WoodlandsPM to arrange time,1.43471443,103.78904547,superspeed,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/polygon-helios-500-1240678181/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1696
272,39 likes,6 images,Colnago Superissimo Art Decor Frameset,"1,999",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Colnago Superissimo Art Decor Frameset
ST 48cm TT 52cm 
no rust no dent
come with Record Headset and colnago 100mm Stem and bottle cage",N,NA,NA,Y,Woodland,3.2057183,101.73505212,bititan_73.,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,15,https://www.carousell.sg/p/colnago-superissimo-art-decor-frameset-1240198392/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1865
273,Like,8 images,Giant TCR ADV pro rim brakes,"4,800",Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","For sale

Giant TCR ADV pro
Size: Medium (170/181cm)
Wheels: Giant Cadex 42mm Q/R tubeless
Tyres: Giant Cadex 700x 25mm
Group set: Shimano 11Spd Di2
Cranks: Shimano Ultegra R8000 170mm 52/36
Cassette: R8000 11/30
Levers: Dura Ace
Saddle: Giant Fleet SL
Brakes: Shimano R8000 ultegra Rim
Out in front Garmin mount",N,NA,NA,Y,Ubi Ave 3 (Site),1.3328505,103.89390984,aus_bike_sports,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,74,https://www.carousell.sg/p/giant-tcr-adv-pro-rim-brakes-1244210519/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3cdheF8_k1Jf2N-O&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=189
274,22 likes,1 image,Bicycle,130,Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,‼️BICYCLE FRAME & CRANK ONLY ‼️,N,NA,NA,Y,Redhill MRT Station (EW18),1.28972361,103.81690817,problackshot03,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,13,https://www.carousell.sg/p/bicycle-1238683536/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2310
275,3 likes,5 images,Venge Seatpost - zero offset,145,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Sworks 2012~2014Venge seatpost - zero offset
Rider weight limit: 115kg
Weight: 166.4g
OEM made in Taiwan",N,NA,NA,Y,501D Wellington Circle,1.4508946,103.82258241,fixit.bike.inc,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,187,https://www.carousell.sg/p/venge-seatpost-zero-offset-1240930687/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1617
276,17 likes,1 image,Bicycle,65 70,Well used,Meetup,Yesterday,Road Bikes,Bumped,Has minor flaws or defects.,Self-collect and view at blk 188B Marsiling Road 13. Well used 1year++. Have abit issue with chain and stop that buyer may need to fix.Thanks.,N,NA,NA,Y,Bus Stop 46011 (Opp Woodlands Sec Sch),1.438562,103.774185,tessoanh,Joined 5 years ago,Mostly Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/bicycle-1232953188/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=146
277,8 likes,2 images,Trek Emonda ALR5,"2,000",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"2015 model, well taken care of

Full Shimano 105
Xcadey crank power meter
Prime carbon 50mm wheelset
Pedal inclusive
Size 52

Bottle cage, phone holder, lights and bags not included",N,NA,NA,Y,Waterway Ridges,1.40486607,103.91343315,ojsojs,Joined 3 years ago,NA,Verified,NA,NA,NA,3.9,4,https://www.carousell.sg/p/trek-emonda-alr5-1241950075/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4jo1em8ep1pg3CLJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1226
278,6 likes,10 images,Polygon Strattos S5D,"1,299",Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Selling a lightly use mint condition road bike. Almost new. Size L.
Shimano 105 groupset.
Comes with: 
2 Elite Custom Race Plus Bike Cage & 2  water bottles.

RFS: Downsizing to smaller size frame.
 Lights & speedometer will be removed. Able to nego. Thank you.


Not trek, giant, specialized, marin, scott, orbea, pinarello, focus,boardman, colnago, cannondale, canyon",N,NA,NA,Y,Pasir Ris East Community Club,1.36870204,103.95990535,cr775,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,85,https://www.carousell.sg/p/polygon-strattos-s5d-1240877503/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=949
279,4 likes,5 images,Zipp 303 Firecrest TUBELESS DISC-BRAKE,"2,690",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,See pictures for details ,N,NA,NA,Y,Upper East Coast Road,1.31422474,103.93484032,chop12,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,50,https://www.carousell.sg/p/zipp-303-firecrest-tubeless-disc-brake-1240734945/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1671
281,93 likes,1 image,2019 - Cervelo P3 Frameset,"1,800",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Rarely used 2019 - Cervelo P3 (Size 51) frame set for sale. Comes with :
Seat post and saddle clamp
Fork
Ceramic Speed Bottom Bracket bearing

Asking S$1,800/- negotiable. Contact 96951763 to deal.
No Low Ballers Please",N,NA,NA,Y,Bishan Swimming Complex,1.35422508,103.85044844,echua15,Joined 5 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/2019-cervelo-p3-frameset-1228409790/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bqngu9DPepr-Wonv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1948
284,8 likes,1 image,Enigma Excel,"7,500",Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Enigma Excel
Effective top tube 51cm 
(Please come and measure to be sure)
Campagnolo Super Record 11 Speed
EE Brakes
Pedal Ultegra
Seatpost Deda Superzero
Wheels Fulcrum ETRTO 622 x 17c 2 Way Fit
Tyres Continental 5000TL
Take as whole.",N,NA,NA,Y,Upper Thomson Road,1.37474696,103.82852554,backupgenset,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,29,https://www.carousell.sg/p/enigma-excel-1240143547/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bqngu9DPepr-Wonv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1957
285,3 likes,6 images,"Polygon S2, good condition + warranty",340,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Polygon S2
Good condition with warranty 

700c rim, Aluminium frame 
Size 53
Shimano Claris gear groupset 

Please see my listing for more bicycles or contact us at 88111796 for more information

Welcome to view and for test ride at our bike store located at Lipo Building 621 Aljunied Road, #07-07, 389834

Nearby Mattar Mrt (blue line). Exit B, turn right 3 mins straight walk",N,NA,NA,Y,Lipo Building,1.32506834,103.87976789,simplebicycles2019,Joined 4 months ago,Very Responsive,Verified,NA,NA,NA,5.0,7,https://www.carousell.sg/p/polygon-s2-good-condition-warranty-1241738150/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0k6r_6eLznvzAb-9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1333
286,14 likes,10 images,Cannondale Team Crest made in usa Abandon project,"1,188",Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Abandon project
700c Cannondale Team Crest RARE.
ctc 48cm
ctt 52cm
top tube 52cm
comes with 1inch threaded headset and fork.
scratches here n there but no dents.
price negotiable if u dont need the wheelset -350 and stem+seatpost -200.

all sales are final
no returns or refund

tag campagnolo shimano 105 600 ultegra dura ace shamal colnago cinelli eddy vintage steel retro nitto",N,NA,NA,Y,Blk 215 Toa Payoh Lor 8,1.34122128,103.85465619,blanka65,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,293,https://www.carousell.sg/p/cannondale-team-crest-made-in-usa-abandon-project-1240359151/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=BOW7RK1_OHkCvLyI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1806
287,8 likes,6 images,"BTWIN Racing 900, 16x1.6, Decathlon.",130 160,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Very well maintained. Perfect ride. Like new. Switch to a bigger-size bike hence selling this 16 inches. ,N,NA,NA,Y,Bukit Batok MRT Station (NS2),1.34949655,103.74972958,raymondwrd,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,4,https://www.carousell.sg/p/btwin-racing-900-16x1-6-decathlon-1240911529/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xtwi_9JPhWIBh-TS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1366
288,4 likes,8 images,BASSO Venta disc,"2,500",Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Basso Venta, size 45
Carbon Frame for Disc + Shimano 105 + Microtech alu wheels
Includes back light and Garmin computer mount. 
Frame is exclusively made in Italy. 
Package excludes bottle cages and pedals.
1 year old and lightly used.
Whatsapp 97320227 for viewing @Henderson Road.",N,NA,NA,Y,[email protected] Pandan Gardens,1.319561,103.747116,bennyteng,Joined 7 years ago,Not Responsive,Verified,NA,NA,NA,5.0,2,https://www.carousell.sg/p/basso-venta-disc-1244034507/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=291
289,3 likes,1 image,Polygon Strattos S7 (WTT or WTS),"1,400",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bought it on mid Aug 2022 through carousel.

Size: M (53)

",N,NA,NA,Y,Woodlands Checkpoint (Causeway),1.4458205,103.76882131,sim_2001my,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,4.8,18,https://www.carousell.sg/p/polygon-strattos-s7-wtt-or-wts-1240887105/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UjKEfDhZ58Wtk_79&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1628
290,23 likes,9 images,FONDRIEST TFDisc,"1,000 1,250",Brand new,Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"1) Brand New
2) 46cm (Top-tube 52cm)
3) For riders 160 to 170 depending on your body build.
3) Shimano Ultegra Drivetrain
4) Shimano Non-Series STI Hoods and Disc Caliper
5) FSA SLK Team-Issue Cockpit
6) VISION Team30 Disc Wheelset
7) Vittoria Open Corsa EVO CX tyres

Review: ",N,NA,NA,Y,Buangkok Crescent,1.382053,103.880596,syaikhul_azim,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,91,https://www.carousell.sg/p/fondriest-tfdisc-1102010708/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bqngu9DPepr-Wonv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1947
291,1 like,10 images,[7.9kg]Cervelo S1 road bike alu frame with carbon fork,"1,500",Lightly used,Mailing · Meetup,58 minutes ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Cervelo S1 Size S [frame size 51cm, suitable for 160-173cm]
Body frame condition is superb good. 
Overall bike condition like new and in riding condition, can come view to believe 

Ultegra crankset & shifter
Dura ace brake caliper & derailleur 
Toseek saddle 200g only

Wheelset: 
Fulcrum racing speed XLR 50mm
- superlight weight and worth $1k + 

Deda superzero drop bar
Bontrager elite stem
Creek crane headset
Original cervelo seatpost

Whole bike only 7.9kg include pedal 



",Y,Custom courier Free,3 working day(s),Y,Blk 206C Compassvale Lane,1.38788502,103.89746656,stand_bike,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,1k,https://www.carousell.sg/p/7-9kg-cervelo-s1-road-bike-alu-frame-with-carbon-fork-1244497344/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=0
292,10 likes,3 images,Trek Road Bicycle,750,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,Price includes kickstand but excludes other accessories seen in picture.,N,NA,NA,Y,Clementi MRT Station (EW23),1.31509495,103.76489041,clover1024,Joined 4 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/trek-road-bicycle-1240668460/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1699
293,27 likes,2 images,Scott sub 40 hybrid bike M 700c giant trek btwin polygon,295,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame M size
27 speed gears Shimano
700c wheels with hydraulic brakes
In good condition",N,NA,NA,Y,Woodlands South MRT Station (TE3 ),1.42759212,103.79348248,streetfighter54,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,23,https://www.carousell.sg/p/scott-sub-40-hybrid-bike-m-700c-giant-trek-btwin-polygon-1241008826/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1595
294,6 likes,1 image,Trek Domane AL4 size 58cm (Excellent Condition),"1,800",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Trek Domane AL4
Tiagra group set 
No modifications
Stock Bike

Selling as have new bike
Seldom used as have 3 more bikes

Condition 9/10

Refer to local treknology website 
Normal Price $2600
",N,NA,NA,Y,ESSO Geylang Road,1.31435442,103.88896811,drx74,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,333,https://www.carousell.sg/p/trek-domane-al4-size-58cm-excellent-condition-1242858633/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PYa5rEUXrw89eeyL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=883
