,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
249,10 likes,8 images,Java Siluro 2,500,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","What you see is what you get.

Java Siluro 2
Frame size 53 (Fits well since my height is 175cm)
All stock parts except the tyres, pedals, and new grip tape.

Got it last year and have been taken care of with love. I'm getting rid of it due to not having time to cycle anymore.

Will clean and do maintenance on the bike when being sold.",N,NA,NA,Y,Yishun MRT Station (NS13),abrisells,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/java-siluro-2-1241209125/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XFqURe1R8ncLbkNK&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1002
250,21 likes,2 images,Moulton Flyte,"5,888",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Moulton Flyte limited edition, Ultegra groupset, used for 1 year only, mint condition ",N,NA,NA,Y,Crown Bakery & Cafe,monjak21,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/moulton-flyte-1239391020/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1605
251,2 likes,3 images,Raleigh mountain,"1,500",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",This bike Raleigh on sale best offer ,N,NA,NA,Y,260 Yishun Street,ahweiiseller.89,Joined 3 weeks ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/raleigh-mountain-1238492529/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1045
252,6 likes,2 images,Sava R8,550,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"105 Groupset 
105 shifter 
Just recently send for service 

",N,NA,NA,Y,Bedok MRT Station (EW5),rocksnrolls,Joined 4 years ago,Very Responsive,Verified,1,1,1,5.0,10,https://www.carousell.sg/p/sava-r8-1242149400/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=509
253,23 likes,2 images,TRIBAN ROADBIKE,250,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","TRIBAN Road Bike from Decathlon.
Silver color.
fully functioning",N,NA,NA,Y,Spottiswoode Park Estate,ankefisch40671,Joined 2 weeks ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/triban-roadbike-1240760447/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dazR8Hu6VIQbhePp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1130
254,317 likes,2 images,Gcycle - road bike hybrid bicycle mtb mountain foldable bike shimano,399,Brand new,Meetup,2 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Ready stocks 

Road bike, hybrid bike, mountain bike, foldable bike available 

Brand : java , giant, raleigh, Merida, trinx 
Bicycle range from 399-1800

Ready stocks 
Viewing, test ride, Self collection available 
Free Delivery

Shop name : Gcycle
Contact no : 8875 8715
Address : 80 playfair road, block A, 03-03, 
                  Singapore 367998",N,NA,NA,Y,Kapo Factory Blk A,gcycle,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.9,65,https://www.carousell.sg/p/gcycle-road-bike-hybrid-bicycle-mtb-mountain-foldable-bike-shimano-1106649518/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1266
255,33 likes,6 images,Colnago C68 x Motoki Yoshio Limited edition,"22,000",Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"1 Piece only, Size 48.5 

Full super record EPS 12S group set. 

A unique piece to collect - the Motoki Yoshio x Colnago C68!
Colnago presents here an icon with a paint scheme that aims to live up to the tradition and uniqueness of the C series. The project was realized by Motoki Yoshio, Milan-based and very prestigious Japanese designer. Colnago is known not only for the quality of its frames, but also for the originality and uniqueness of its finishes. From the construction to the decor, Colnago clearly shows here what is possible when tradition meets innovation.

It should not be considered simply a limited edition bike, but a unique piece to collect. Entirely handmade in Italy - born from the collaboration between the company of the “ace of clubs” and one of the most respected contemporary designers in the cycling industry. 

PM for more information.  ",N,NA,NA,Y,"Blk 83 MacPherson LaneMonday to Friday after 9PM
Saturday and Sunday after 8.30PMKhcycle",chiajinyan,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,13,https://www.carousell.sg/p/colnago-c68-x-motoki-yoshio-limited-edition-1228796254/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W4ckrEq5y0WJ0LuY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1465
256,Like,1 image,"🔥$260🔥26 INCH Road bike Racing bicycle 21 speed gear Shimano  seat lady thermal baby 16"" delivery child children adult 26"" 20"" bag Put kid inch seat 24"" 27.5 mesh food 29 rack WHATSAPP 89501850",260,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ For Paylah/Paynow to 8950 1850 (Wen) 


21 Speed Shimano gear
26"""" Wheel size
21"""" Frame size
Disc brakes 
Ergonomically-designed Adjustable seat Post
High quality tires
Electrostatic Spray painted (Water & Dust Proof coated)    
 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,hyperk,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/🔥-260🔥26-inch-road-bike-racing-bicycle-21-speed-gear-shimano-seat-lady-thermal-baby-16-delivery-child-children-adult-26-20-bag-put-kid-inch-seat-24-27-5-mesh-food-29-rack-whatsapp-89501850-1238136556/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2060
257,15 likes,6 images,Canyon Endurace AL 7 (S) w/ Roval SLX24 wheelset,"1,600",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Recently serviced Canyon Endurace 7 (Small) for Sale!!!

- Shimano 105 R7000 group set
- Upgrade to Roval SLX 24 wheelset
- 11-32 Cassette
- New front tire
- New Jag cables
- New Canyon bar tape
- Ultegra pedals",N,NA,NA,Y,Bus Stop 56021 (Opp Sembawang Hill FC),kwataka2,Joined 9 months ago,Very Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/canyon-endurace-al-7-s-w-roval-slx24-wheelset-1241371425/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=910
258,202 likes,6 images,CINELLI Hobootleg Interrail Complete Touring Bike,"2,590",Brand new,Mailing · Meetup,2 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Size S, M and Size L available.

Revised pure travel geometry for the CINELLI Hobootleg Interrail Complete Touring Bike, alongside with a blue look. With both stack and reach moved, you can be sure to get the best from this machine on every terrain, with a perfect wheelbase for long and comfy rides. The double FSA Omega Compact Megaexo adds the freedom to pick the favorite itinerary. Tyres are GOODYEAR Transit with tan sidewall for a further taste of travel in style. Double trouble handlebar, already appreciated by travelers all over the world, guarantees a series of handle positions capable to functionally change the rider posture; the advanced double tube of the CINELLI Hobootleg Interrail Complete Touring Bike's frameset also offers the possibility to mount the large number of travel accessories. The Hobootleg Interrail comes flat packed and requires basic bike mechanic skills for proper assembly.",Y,Standard delivery Free,3 - 4 working days,Y,801 French Road,fishtailcyc,Joined 9 months ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/cinelli-hobootleg-interrail-complete-touring-bike-1198550286/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=56
259,9 likes,3 images,Trek Road Bicycle,750,Well used,Meetup,2 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,Price includes kickstand but excludes other accessories seen in picture.,N,NA,NA,Y,Clementi MRT Station (EW23),clover1024,Joined 4 years ago,Mostly Responsive,Verified,1,1,1,5.0,8,https://www.carousell.sg/p/trek-road-bicycle-1240668460/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dazR8Hu6VIQbhePp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1170
260,12 likes,1 image,TCR ADV Giant,"2,100",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"condition 8/10

Lights, light mounts, pedals and bottle tool box will not be included. Saddle will be swapped out for a Shimano Pro Stealth Carbon. Original 42mm handlebars will be provided. 

Bike consists of:

Full 105 R7000 Groupset

KMC Gold 11 Speed Chain

Specialised Expert Alloy Bars 40mm

Shimano Pro Bartape

Arundel Steel Bottle Cages

Shimano Pro Stealth Carbon Rails

Avian CR3 Wheelset with GP5k 25mms

Vittoria Latex inner tubes

Swiss stop Flash Prince",N,NA,NA,Y,162A Punggol Gardens,trollstaf,Joined 9 years ago,Not Responsive,Verified,1,1,1,5.0,92,https://www.carousell.sg/p/tcr-adv-giant-1241900375/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=645
261,10 likes,4 images,Trek road bike Large,900,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"A Large size Trek Domane ALR bike for sale
condition 9.5/ 10
no rust part at all",N,NA,NA,Y,Tongkang LRT Station (SW7),glgll,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,4.9,28,https://www.carousell.sg/p/trek-road-bike-large-1240832199/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1108
263,9 likes,3 images,Btwin Flat Bar Hybrid bicycle (2018),200,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"7 speed Btwin flatbar hybrid bicycle 

bought since 2018 @$350

well taken care off, able to come and view before buying

open to slight nego but pls not
too low
",N,NA,NA,Y,Toa Payoh MRT Station (NS19),supercritical,Joined 1 year ago,Very Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/btwin-flat-bar-hybrid-bicycle-2018-1241677936/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EnuRfcifqtJMGGwH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=771
264,15 likes,8 images,Road Bike,490,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bought brand new. Hardly use. Still in very good condition. Seeing is believing.
Polygon Helios. Frame size-46. 
11 x 2 Shimano gear set. Shimano brakes & shifters. A beginner's bike very suitable for ladies. Cash & carry.

no negotiation  price firm",N,NA,NA,Y,Waterfront Isle,philip430716,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/road-bike-1241813015/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=716
265,16 likes,1 image,🆕🚴TWITTER R10 Carbon Fibre 9.3KG Disc Brake Road Bike | Semi Hydraulic Hollowtech Aero Race Bicycle,"1,080",Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price is for 1 Full Bike(FIRM)
Ready Stock & Brand New


☑️Ready Stocks, No Pre-order required. 

☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning & Adjustment Limited Warranty 

☑️FREE GIFTS : Bottle Cage



🔸Installment Plan🔸
[BUY NOW PAY LATER]



📌 ADD ON (Limited Sets): 
Package 1 - $25 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️Cable Lock,  ▪️Upgraded Bottle Cage Design  



           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35



📍Size Available : 

46cm - Suitable 160cm - 170cm rider 

48cm - Suitable for 170cm - 180cm rider

50cm - Suitable for 180cm - 188cm rider



🚲
INSTOCK Colors : Black / Titanium / Chamaleon



Other colors available for Preorder (3-5 Weeks time)🕛
🚲



Specifications :

Frame: TWITTER R10 Carbon Fibre Frame Thru Axle 12x142mm

Fork : Twitter Carbon Fork Thru Axle

Bar & Stem : Aero Integrated Carbon Bars

Shifters : RETROSPEC 2 x 11 Speed 

Front Derailleur : RETROSPEC 2 Speed

Rear Derailleur : RETROSPEC 11 Speed 

Crankset: PROWHEEL Hollowtech 34/50T

Cassette: 11-30T Road

Chain : YBN 11 Speed

Brakes : ZOOM Semi Hydraulic Brakes

Rims :  Double Walled Ultra Light Aluminium Alloy 36mm Depth Alloy

Tyres : MAXXIS Sierra 60TPI 700 x 25c 

Weight : 9.3kg +/-



☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,bikeco,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,1k,https://www.carousell.sg/p/🆕🚴twitter-r10-carbon-fibre-9-3kg-disc-brake-road-bike-semi-hydraulic-hollowtech-aero-race-bicycle-1240555250/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1217
266,4 likes,2 images,Road bike ,"1,000",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"(Trek)
Shimano 105 gear
Frame aluminium 
Need  queries contact me (89049322)

",N,NA,NA,Y,417A Fernvale Link,gggtt22,Joined 1 year ago,Not Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/road-bike-1238146313/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2019
267,4 likes,3 images,Ale Speed Fondo Bib Size M,50,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good condition Ale Speed Fondo Bib
Size M
Seldom used
Quit cycling
Meet up
See photo
Postage top up minimal sum",N,NA,NA,Y,Blk 815b Keat Hong QuadLoading Bay,strepsils11,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,66,https://www.carousell.sg/p/ale-speed-fondo-bib-size-m-1239240340/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1677
268,6 likes,2 images,S-Works SL5 (Disc) size 56,"4,500",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","S-Works SL5 (size 56) - fact 11r carbon (efficient power transfer), suitable for height 1.75m to 1.85m.

Frame - no chip no crack, minor signs of usage - original condition, view to believe

- Full SRAM RED eTap 11spd groupset
- 50mm Hyper Wheels 2022 - carbon spoke, ceramic bearings (minor wear due to usage) - very good rolling
- Tyres - Continental 5000STR (March 2023)
- Ceramicspeed BB
- Durace chain(changed Jun 2023)
- Rotors and brake pads(changed May 2023)
- Ultegra pedals

EXCLUDES - saddle, lights and bottle cage and other accessories 

Last serviced at Liem Cycle in Nov 2022, w receipt

Price slightly negotiable. My loss your gain for this well taken cared bike.

The rest of the bike info can be referred from the link below which is the exact model stated.

",N,NA,NA,Y,Punggol MRT/LRT Interchange (NE17/PTC),lasdopper,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,19,https://www.carousell.sg/p/s-works-sl5-disc-size-56-1242922870/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=156
