,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
267,5 likes,1 image,"TREK Madone SLR 7 Di2 Gen 7 VIPER RED 54 , 56","11,999",Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"For Sale Madone SLR Gen 7 Di2
1 x Complete Bike

Colour : Viper Red
Size : 54 & 56
Frame : 800 Series OCLV Carbon
Drivetrain : Shimano Di2 Ultegra R8100
Wheels : Bontrager Aeolus PRO 51 , OCLV Carbon
Saddle : Bontrager Aeolus Elite
Handlebar : Madone Integrated handlebar/stem, OCLV Carbon, 420mm width, 90mm stem length

Claimed Weight : 7.48kg without pedals (Size 56)

*Customization of other parts or change of specs can be accommodated
*Bikes are ORIGINAL and NOT OEM or Fake.
*Ready Stock at time of posting",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24),bomtoonen,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,42,https://www.carousell.sg/p/trek-madone-slr-7-di2-gen-7-viper-red-54-56-1242001771/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=TIymlxr_zUgvZFmg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=674
268,Like,1 image,Kenda (700c*28-32c) Road Bike InnerTube 80L,5,Brand new,Mailing · Meetup,Henderson cresent,2 days ago,Posted,Never used. May come with original packaging or tag.,"clearing some rubber inner tube since preferring latex tube 
$5 each
$13 for 3

Valve length: 80mm
Material: Rubber
Suitable for 700C road tires
Fit for tires range 20C to 32C
Valve Type : Presta
Weight : 125g(80mm valve)

Pls self collect at Redhill 150101 
$2.4 for P&H within 2 working days 
",Y,Express delivery S$4,1 - 2 working days,Y,Henderson cresentMins walk from Redhill MRT!,yanhr2023,Joined 1 year ago,Mostly Responsive,Verified,1,0,1,5.0,12,https://www.carousell.sg/p/kenda-700c-28-32c-road-bike-innertube-80l-1243083802/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=42
269,2 likes,1 image,Cycle Ops Fluid Trainer,80,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Turbo Trainer purchased in 2018. Comes with riser blocks and through axle. No manual ,N,NA,NA,Y,Kembangan MRT Station (EW6)Marine Parade,joshua.c.xr,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,19,https://www.carousell.sg/p/cycle-ops-fluid-trainer-1241131330/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1019
270,1 like,2 images,Raleigh RL880 hybrid bike,900,Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"100% fully upgraded with 95% new  Alloy components. Can see it yourself to satisfy. I have few bikes at home hence Selling it off. 

Selling $900
Self collect SEMBAWANG",N,NA,NA,Y,Spring Lodge,abangzil,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,53,https://www.carousell.sg/p/raleigh-rl880-hybrid-bike-1238248680/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1991
271,19 likes,2 images,Specialized Roubaix Comp size 56 SRAM Rival with Roval Rapide C38 - Gloss Red Tint,"4,500 5,000",Lightly used,Meetup,2 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Specialized Roubaix Comp
Size: 56 
Color: Gloss Tint Red Carbon Metallic White Silver
SRAM wireless Rival eTap axs 12-speed groupset
Future Shock 2.0 with S-Works Pavé seatpost
Comes with Roval Rapide C38 (worth $1,400) 

Full setup is $8,900

",N,NA,NA,Y,Blk 123 Bishan Street 12,ethanity286,Joined 4 years ago,Very Responsive,Verified,1,1,1,5.0,7,https://www.carousell.sg/p/specialized-roubaix-comp-size-56-sram-rival-with-roval-rapide-c38-gloss-red-tint-1239389824/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1234
272,3 likes,1 image,Cannondale SuperSix Evo 5,"3,000",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Text me for the specs . Made few upgrades to the bike,N,NA,NA,Y,MacPherson MRT Interchange (CC10/DT26),bonzybonz,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.0,22,https://www.carousell.sg/p/cannondale-supersix-evo-5-1242436043/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=380
273,6 likes,3 images,Priced to go - Bontrager Race Lite (RL) Stem 90mm,25,Well used,Meetup,6 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Used stem, 7 degrees, 31.8 dia. Not without blemishes as there are paint fades in a few places while the bolts are not totally black anymore. Otherwise, it does it's job well.

",N,NA,NA,Y,Choa Chu Kang Ave 3,makyc1,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,54,https://www.carousell.sg/p/priced-to-go-bontrager-race-lite-rl-stem-90mm-1207420353/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=uFcAXsB0PzxesFso&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=857
274,18 likes,3 images,Brand New Pas Normal Studios Jersey!! (Classic Blue),190 200,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Selling my brand new PNS midsummer solitude jersey at $190. Bought from velo online at $270. This is Size M jersey. Selling because bought wrong size.  

Comes with packaging and tag. Unworn at all. The older solitude jersey is Deep blue, this is classic blue, gives a more dusty feel. 

",N,NA,NA,Y,Blk 502B Yishun Street 51,bikebiker,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,477,https://www.carousell.sg/p/brand-new-pas-normal-studios-jersey-classic-blue-1240357996/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=e8UBo6k3iv7O7SH-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1294
275,6 likes,7 images,Mini Velo Java MV road bike full carbon,"1,980",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Letting go of my MV as I already changed to road bike.
Very good condition and fully upgraded so I want to let next owner enjoy it
Very nice red & yellow colour 
Buy and ride straight away no need any more parts upgrade
Good for PCN and road
Easily 28kmh

What you get:
- Frame & fork carbon
- Seatpost & stem carbon
- Full frame matt black film sticker protector (very chio and easy to wash)
- Upgraded wheelset carbon ceramic hubsmith 50mm 22 (451)  very nice and loud hub very rare
very smooth and buttery
- Schwalbe one tan wall tyres
- Upgraded Shimano R7000 105 full groupset 2x11 speed
- Upgraded Shimano R7000 105 crankset 52/36
- Upgraded Shimano R7000 105 cassette 11/28
- Upgraded Gears in Motion OSPW with sealed ceramic bearings
- Upgraded Juin Tech hydraulic disc brake 160mm rotor
- Very new Ciclovation bartapes matching luminous yellow
- Upgraded Trigon carbon stem",N,NA,NA,Y,OCC Golf Range,tnt18tnt,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,4.8,18,https://www.carousell.sg/p/mini-velo-java-mv-road-bike-full-carbon-1241974655/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=611
276,15 likes,7 images,Scott Speedster Contessa xxs Tiagra 10 speed,470,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Well used aluminum bike in a colour similar to Bianchi Celeste. 

Good entry bike that is suitable for both indoor and outdoor rides. Wiped down after every ride. 

Suitable for riders below 168cm. Can throw in a 11cm stem for fitting purposes.

Fast deal at $450.

Tiagra Groupset (new model) with Tektro rim brakes, which are easier to maintain compared to disc brakes. 

Brand new BTwin flat pedals. 10-32 cassette. 165mm crank length.  Other measurements are on the last image

Will throw in an additional cushy saddle.",N,NA,NA,Y,Damai LRT Station (PE7)Waterway Point,soulocean,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.9,70,https://www.carousell.sg/p/scott-speedster-contessa-xxs-tiagra-10-speed-1242212442/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=480
277,2 likes,5 images,Colnago Extreme Power,"5,500",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Underutilised, fullset campagnolo hub and gears.",N,NA,NA,Y,Admiralty MRT Station (NS10),since1981,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,23,https://www.carousell.sg/p/colnago-extreme-power-1239681191/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1510
278,8 likes,3 images,Excellent condition Fat Bike,400,Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Excellent condition Fat bike (Foreknow) 
Fully working condition
Bought before 8 months
Rarely used, well kept and maintained 
Disc brakes with Shimano 21 gears",N,NA,NA,Y,Ranggung LRT Station‎ (SE5),sdgmsg,Joined 4 years ago,Mostly Responsive,Verified,1,0,1,4.9,13,https://www.carousell.sg/p/excellent-condition-fat-bike-1238309960/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1974
279,24 likes,6 images,Giant TCR Advanced SL [Raw Carbon] [Size S],"2,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Giant TCR Advanced SL in Disc, top end with integrated seatpost. 

Raw Carbon colourway and you can see how the carbon layup finishes under lighting.

Comes with frameset, cockpit,  BB, cable routings, spacers, saddle. 

Fits 1.7-1.78m height, fork is not cut nor slammed.

400x90 cockpit dimensions 
Full carbon giant contact SLR stem and handlebar

Comes with Shimano BB for 24mm crank (Shimano hollowtech II) 

Will throw in brand new Selle Italia saddle as pictured 

Super light setup, sub 7kg in my previous build.",N,NA,NA,Y,Bus Stop 20239 (Aft Hasanah Mosque),mzgeneration,Joined 9 years ago,Very Responsive,Verified,1,1,1,4.9,131,https://www.carousell.sg/p/giant-tcr-advanced-sl-raw-carbon-size-s-1242241127/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=VioJffVBl_pqBZeY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=460
280,20 likes,3 images,Specialize Allez Sprint Di2 8050 (Rim) - Size 54,"3,888 3,988",Lightly used,Meetup,5 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Great condition 2019 Allez Sprint in Ice colorway. Well taken care of. 

- Shimano 8050 Di2
- New wireless adapter for E-TUBE
- New Campi Cali wheels (clincher)
- New specialized tubes and Sworks tires
- New brake pads
- Power Saddle
",N,NA,NA,Y,Lentor MRT Station (TE5),thecyclistcloset,Joined 4 months ago,Mostly Responsive,Verified,1,0,1,5.0,3,https://www.carousell.sg/p/specialize-allez-sprint-di2-8050-rim-size-54-1228237556/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=330
281,16 likes,8 images,Tyrell CSI SRAM FORCE,"2,388",Like new,Meetup,6 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Good condition Tyrell CSI for sale.
lowest price in carousel. 

WhatsApp 88917492.
serious buyers only.",N,NA,NA,Y,NorthstarBlk 146A Multi-Storey Carpark Rivervale Crescent,hortus88,Joined 1 year ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/tyrell-csi-sram-force-1241640827/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=i1eymQnXgC4TK2M9&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=347
282,7 likes,7 images,Bicycle Saddle selle italia,70,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Road bike saddle or u can use for folding bike or others
Selle Italia
Details on the last picture the Size 
Comportable & soft
Wat u see & wat u get
My loss , your gain 
RFS (Extra) given as a gift ",N,NA,NA,Y,14 Sin Ming WalkBishan Park CondominiumSee 1+ locations,t_biker,Joined 7 years ago,Very Responsive,Verified,0,1,1,5.0,70,https://www.carousell.sg/p/bicycle-saddle-selle-italia-1240267026/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1341
283,6 likes,9 images,Branded scott,400 550,Like new,Meetup,4 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Brand scott bought at 1200 usd imported,  super fast speed shimano gear rim big 28inch free helmet hurry pm me for fast deal, you all can google n check",N,NA,NA,Y,Singapore,manprince,Joined 5 years ago,Very Responsive,Verified,1,1,1,4.4,19,https://www.carousell.sg/p/branded-scott-1242798422/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=213
284,21 likes,5 images,Colnago Master Competition Art Decor Frameset,"2,900",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Colnago Master Competition Art Decor Frameset
ST 48cm, TT 52cm
No Rust No Dent",N,NA,NA,Y,Woodland,bititan_73.,Joined 5 years ago,Very Responsive,Verified,1,0,1,5.0,15,https://www.carousell.sg/p/colnago-master-competition-art-decor-frameset-1239559236/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1544
285,5 likes,4 images,BTWIN Bike Elops 100 Low Frame 26in Single Speed - Black,220,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","The bicycle was only bought around 2 months ago. It is in a very clean and good condition. Children's seat is also pre-installed. 

(PayNow and DBS PayLah are recommended for payment)",N,NA,NA,Y,Tampines MRT Station (EW2/DT32)Tampines East MRT Station (DT33)See 1+ locations,saicharanrr,Joined 1 month ago,Mostly Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/btwin-bike-elops-100-low-frame-26in-single-speed-black-1242296943/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Lw4R2vI-g1EbCfpx&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=438
286,10 likes,2 images,White java 53,400 509,Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,selling on behalf of my dad . used once only end up lost interest 😆 very good condition like brand new . bought 1k plus . Pm for more infor!,N,NA,NA,Y,Tampines Street 45,10863_,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,105,https://www.carousell.sg/p/white-java-53-1238456753/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CBPrbDlEVepG683U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1928
287,22 likes,1 image,BMC TimeMechine size 51,"7,500",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Dura Ace DI2 9170 groupset 
Crank 170mm With ( Duo side dura ace Power Meter)
DT Swiss 62mm ARC 1100 Wheelset 180Hub
Handle bar 400mm / 100mm
WhatsApp nine7nine00ninenine3
",N,NA,NA,Y,Woodlands St 41KFC,mars6986,Joined 4 years ago,Mostly Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/bmc-timemechine-size-51-1241427264/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=895
288,54 likes,8 images,Almost Brand New Canyon Inflite SL 7 Road / Cyclocross Bike,"3,100",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling a barely used Canyon Inflite SL 7 (<100 km). Size 2XS - I am about 165 cm, the bike can support riders up to 172 cm. 


Frame
* 		Frame 
    * 		Canyon Inflite CF SL Disc
    * 		Material: Carbon (CF)
* 		Fork 
    * 		Canyon FK0045 Disc
    * 		Fork steer tube diameter: 1 1/4”
    * 		Material: Aluminium (AL)
* 		
Drivetrain
* 		Rear Derailleur 
    * 		Shimano Ultegra RX800 GS
    * 		Cage length: medium
* 		Front Derailleur 
    * 		Shimano Ultegra R8000
    * 		Front derailleur for 2x11 shifting systems.
    * 		Mount: braze-on
    * 		Avg. weight: 92 g
* 		Cassette 
    * 		Shimano Ultegra R8000 11-32 11s
    * 		Advanced mix of aluminium, carbon and steel reduces weight and increases durability.
    * 		Gear range: 11-32T
    * 		Weight: 281 g
* 		Crank 
    * 		Shimano Ultegra R8000
    * 		High-end race crankset with a hollow outer chainring, and a wider gear pitch for increased clearance.
    * 		Tech: Hollowtech II, for minimum weight and maximum stiffness
    * 		Gear ratio: 46/36
    * 		Crank arm length: 172.5 mm
    * 		Number of chainrings: 2
* 		Bottom bracket 
    * 		Shimano Pressfit BB72
    * 		Pressfit BB86 road standard, compatible with 24 mm axles featuring Hollowtech 2 technology.
    * 		Weight: 69 g
* 		Chain 
    * 		Shimano CN-HG601 11s
    * 		Chain featuring SIL-TEC ultra-low friction surface treatment for precise shifting and improved durability.
* 		
Brakes
* 		Shift-/ Brake Lever 
    * 		Shimano Ultegra R8020 2s
    * 		Weight: 277 g
* 		Shift-/ Brake Lever 
    * 		Shimano Ultegra R8020 11s
    * 		Weight: 277 g
* 		Brake Rotor 
    * 		Shimano MT800
    * 		Light, high-grade centrelock brake rotor. Featuring Ice Freeza technology for superior heat management, creating consistent braking performance and increasing brake pad life.
    * 		Weight: 133 g
* 		Brake Rotor 
    * 		Shimano MT800
    * 		Light, high-grade brake rotor. Featuring Ice Freeza technology for superior heat management.
    * 		Mount: centerlock
    * 		Avg. weight: 88 g
    * 		Size: 140 mm
Wheels
* 		Wheel 
    * 		DT Swiss C 1800 Spline db
    * 		Rim Material: Aluminium
    * 		Rim Height: 23 mm
    * 		Inner Width: 22 mm
    * 		Weight: 804 g
* 		Wheel 
    * 		DT Swiss C 1800 Spline db SH11
    * 		Rim Material: Aluminium
    * 		Rim Height: 23 mm
    * 		Inner Width: 22 mm
    * 		Weight: 941 g
* 		Tyre 
    * 		Schwalbe X-One Allround TLE
    * 		*2XS and 3XS frames have 650b wheels. All other sizes have 700c wheels.
* 		Thru Axle 
    * 		Canyon Thru Axle
    * 		Through axle developed for simple wheel removal and mounting. After tightening, the handle stays fixed onto the axle. You can freely adjust the handle into your required position. Axle dimensions: 12 x 100 mm.
    * 		Axle dimension: 12x100 mm
* 		Thru Axle 
    * 		Canyon Thru Axle
    * 		Through axle developed for simple wheel removal and mounting. After tightening, the handle stays fixed onto the axle. You can freely adjust the handle into your required position. Axle dimensions: 12 x 142 mm.
    * 		Axle dimension: 12x142 mm
Cockpit
* 		Cockpit 
    * 		Canyon H31 Ergocockpit CF
    * 		Material: Carbon
    * 		Shape: Ergo
    * 		Reach: 70 mm
    * 		Drop: 128 mm
* 		Handlebar Tape 
    * 		Canyon Ergospeed Gel
    * 		Bar tape with EVA foam and elastomer gel mix for optimal comfort.
    * 		Color: black
Seat
* 		Saddle 
    * 		Selle Italia Model X
    * 		Saddle with central cut-out and flexible wings for maximum comfort. Featuring durable Soft-Tek cover for maximum durability and scratch resistance.
    * 		Rail material: Manganese
* 		Seatpost 
    * 		Canyon SP0042 VCLS CF
    * 		Material: Carbon
    * 		Setback: 8 mm
    * 		Technology: VCLS",N,NA,NA,Y,Grange Road,comicscomix,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,19,https://www.carousell.sg/p/almost-brand-new-canyon-inflite-sl-7-road-cyclocross-bike-1230910763/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=531
