,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
242,7 likes,3 images,Cycling shoes Shimano RP5 size 43,55 75,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Shimano RP5 well used . Still have clip on ,I have no screw to remove it, highly recommend to change the clip. Will clean it up for you if ur interested! Size 43",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24),jumpingjiveandstuff,Joined 6 years ago,Very Responsive,Verified,1,1,1,4.9,15,https://www.carousell.sg/p/cycling-shoes-shimano-rp5-size-43-1238578401/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=iR1UKnaDCp65iZuh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1900
243,31 likes,1 image,2009 Cervelo P4,"2,000",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,Well loved and maintained 2009 Cervelo P4 triathlon road bike. Mixture of Shimano Ultegra and Durace parts. 11-speed and Look Keo pedals. More photos will be made available on request for serious buyers.,N,NA,NA,Y,Singapore Botanic GardensMain gate next to Botanics MRT Station,darreno,Joined 2 years ago,Very Responsive,Verified,1,1,1,3.8,2,https://www.carousell.sg/p/2009-cervelo-p4-1230229798/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=x44D-rW0ZgP6wlRt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=938
244,80 likes,9 images,Specialized Allez Sprint Size 52 (Dura Ace Groupset),"3,399",Like new,Meetup,3 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"This is a Specialized Allez Sprint with Dura Ace 9100 Groupset. The wheelset is from a local brand Wheel Angel with White Industries Hubs. 
Crankset : 52-36 
S Work Stem : 75mm
Wheel Angel : 60/88mm",N,NA,NA,Y,Serangoon Garden Market & Food Centre,magenepowermeters,Joined 1 year ago,Very Responsive,Verified,1,0,1,5.0,7,https://www.carousell.sg/p/specialized-allez-sprint-size-52-dura-ace-groupset-1227050399/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=54yBYGhjNW-jy4Qb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2112
245,52 likes,10 images,"Java Feroce 2, J-F2, Aero Full Carbon Road bike","1,200",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Java Feroce 2, Carbon aero road bike, Shimano 105 R7000

Perfect for those upgrading to their 1st carbon road bike! For those who are starting to get more serious in road cycling, newest Shimano 105 (R7000), Fast and aero, shifts very smoothly.

Specs:
FD: Shimano 105 R7000
RD: Shimano 105 R7000
Shifters: Shimano 105 R7000
Brand new 25mm tyres and inner tubes
Integrated cable routing
Brakes: Tektro Rim Brakes (Rare for Java feroce, making it lighter than others & more reliable than Java Disc brakes)
Weight: 8+ kg
Size 48: 160-175cm (I am 175)

Well used but well taken care of, bike is washed after every ride, ready to ride! 

Carbon wheels in photo not included, will come with original wheels with very loud hubs (as seen in 4th pic)

Price is very negotiable, open to lowballing! Will help you adjust the seat height if required :) Will also deliver it to you depending on the location. Feel free to drop by to try it out !",N,NA,NA,Y,Admiralty MRT Station (NS10),jcjw15,Joined 4 years ago,Very Responsive,Verified,1,1,1,5.0,6,https://www.carousell.sg/p/java-feroce-2-j-f2-aero-full-carbon-road-bike-1231442580/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=JTBJLRlctHi3Pm93&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=306
246,7 likes,2 images,GIANT PROPEL ADVANCED PRO 2017 ROAD BIKE WITH SHIMANO 105 R7000 GROUPSET AND N84 CARBON WHEELSET,"1,888",Like new,Meetup,Yesterday,Road Bikes,Bumped,Used once or twice. As good as new.,"GIANT PROPEL ADVANCED PRO 2017 ROAD BIKE WITH SHIMANO 105 R7000 GROUPSET AND N84 CARBON WHEELSET

Shimano R7000 (2 x 11 Speed) 105 Groupset
Shimano Ultegra 53-36t Crank 
ECCRACE N84 Carbon wheelset with Continental Ultra Sport Tires
Giant Contact Stem 
Fizik Antares Saddle

Size S

Price $1888

Welcome viewing. Make an Appointment with us now!
Drop by and Save time on texting👍🏼

Contact us @Cycle21adminQ @Cycle21adminJin

Whatsapp us at 
Wa.link/zoc47x

Join the channel for more bicycle
@cycle21exclusive",N,NA,NA,Y,37 Defu Lane 10,cycle21,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,30,https://www.carousell.sg/p/giant-propel-advanced-pro-2017-road-bike-with-shimano-105-r7000-groupset-and-n84-carbon-wheelset-1239698512/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=W1KEtKBmBwU-nFz6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=185
247,18 likes,1 image,"Garmin Speed Sensor 2 and Cadence Sensor 2 Bundle, Bike Sensors to Monitor Speed and Pedaling Cadence",88,Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Garmin Speed Sensor 2 and Cadence Sensor 2 Bundle, Bike Sensors to Monitor Speed and Pedaling Cadence",N,NA,NA,Y,Block 338 Anchorvale Crescent,gecko542,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,11,https://www.carousell.sg/p/garmin-speed-sensor-2-and-cadence-sensor-2-bundle-bike-sensors-to-monitor-speed-and-pedaling-cadence-1230751986/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jNZUVE2jipoh965n&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=726
248,13 likes,4 images,Bicycle,105,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",NA,N,NA,NA,Y,Sembawang MRT Station (NS11),xianxuan09,Joined 2 years ago,Very Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/bicycle-1237163399/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=YxyJ5OTKT55iJa58&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2480
249,23 likes,8 images,(BRAND NEW IN BOX) Shimano Ultegra R8000 Pedals with FREE Shimano SM-SH11 Cleats (AVAILABLE IN +4mm also),172,Brand new,Mailing · Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"🔥BRAND NEW IN BOX🔥
Free delivery to doorstep!!!

⭐️CHEAPEST IN THE MARKET ⭐️
Shimano Ultegra PD-R8000 Pedals with Shimano SM-SH11 (Yellow) Cleats in original packaging and box. 

The Shimano Ultegra PD-R8000 pedal delivers pro level performance for the cycling enthusiast. The extra-wide carbon platform provides more efficient power transfer, optimally converting your efforts to forward momentum. A wide bearing stance provides long lasting performance, and a buttery smooth action. At only 248g, the R8000 SPD SL pedals will not weigh down your rig.

FEATURES
Lightweight carbon-composite body
Extra-wide platform for a more efficient transfer of power
Durable stainless steel body plate reduces flex and pedal body wear
Wide bearing placement for stable, uniform load distribution
Adjustable entry and release tension settings
The SHIMANO style, quality and durability cyclists value
4 mm longer axle available

Description
product description:
Brand: Shimano
Series: Ultegra
Model: PD-R8000
Pedal system: SPD-SL
Splint: SM-SH11
Material: carbon composite
Weight: 248g (=10%)
Colour: Black
Contents: 1 pair 2 pieces / left and right set of bicycles
Model: PD-R8000 with additional 4mm shaft

Price:
1 for $174
2 for $339

Information about seller:
- Official Authorised Carousell Business Corporate Merchant 
- Trusted retailer with over 700 reviews on Carousell 
- 8 years of experience in the bicycle industry, operating on multiple platforms 
- Supports National Athletes and works with local bike shops to make premium products affordable 
",Y,Standard delivery Free,3 - 4 working days,Y,Bishan MRT Interchange (NS17/CC15),Bikes.galore,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,862,https://www.carousell.sg/p/brand-new-in-box-shimano-ultegra-r8000-pedals-with-free-shimano-sm-sh11-cleats-available-in-4mm-also-1177264726/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1624
250,Like,1 image,"INSTOCKS MTB 21 speed 26"" Allmove Mountain bike Food delivery Backrack Thermal bag 170 26 thermal baby front food delivery inch adult "" 20 seat lady children mesh seat WHATSAPP 89501850",170,Brand new,Mailing,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




➡️ 26 Inch Wheel
➡️ Fork Front Suspension
➡️ 21 Speed Gear
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
➡️ Ultralight Body Frame


You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,lin-shop,Joined 2 years ago,Not Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/instocks-mtb-21-speed-26-allmove-mountain-bike-food-delivery-backrack-thermal-bag-170-26-thermal-baby-front-food-delivery-inch-adult-20-seat-lady-children-mesh-seat-whatsapp-89501850-1238820029/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Kc5ysDvepXtYCCif&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1955
251,6 likes,2 images,Pas,60,Brand new,Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Small
",N,NA,NA,Y,Blk 183C Rivervale Crescent,blackangel9413,Joined 7 years ago,Very Responsive,Verified,1,1,1,4.9,119,https://www.carousell.sg/p/pas-1239837097/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWuVEH8SW9O4pWnh&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1496
252,43 likes,7 images,Scott Contessa Road Bike size XXS rim Brake,"1,600",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Scott Road Bike size XXS rim Brake

**Wheel-set included, bought it for $500 sgd (1 year use) 
** Shimano 105 pedal clip-less included 
** If you want the training wheel I still have it
** Chain recently replaced 
** RFS: Upgraded to SL7


Groupset specs below:
Shifter: 105 10 speed
FD/RD : 105 2x10 speed
Cassette : 12-30T
Crankset : Tiagra 50/32, 170mm Crankarm Length
Saddle: Specialized Brand

Part includes:
Wheelset : China Carbon 50mm depth 
Handlebar : 360mm Width 
Stem : 90mm 3T
Pedal : 105
",N,NA,NA,Y,[email protected],travel_wild,Joined 6 years ago,Very Responsive,Verified,1,1,1,4.7,15,https://www.carousell.sg/p/scott-contessa-road-bike-size-xxs-rim-brake-1238135559/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2057
253,30 likes,2 images,Java Siluro Lampo,500,Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Full Bike,N,NA,NA,Y,U Stars Megamart,punggolcheapstufflol,Joined 9 years ago,Not Responsive,Verified,1,0,1,5.0,32,https://www.carousell.sg/p/java-siluro-lampo-1237601105/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bOktFdb77PbKJlzd&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2323
254,4 likes,2 images,Road bike ,"1,000",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"(Trek)
Shimano 105 gear
Frame aluminium 
Need  queries contact me (89049322)

",N,NA,NA,Y,417A Fernvale Link,gggtt22,Joined 1 year ago,Not Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/road-bike-1238146313/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=njJIduQ4l4ciRUUW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2047
255,6 likes,2 images,Kids Bicycle,30 40,Lightly used,Meetup,3 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.",Suitable for 3 years above ,N,NA,NA,Y,Blk 391 Bukit Batok West Avenue 5,kmgupta,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/kids-bicycle-1228078053/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HuPNNwhll_GNKeOq&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1734
256,26 likes,4 images,Pinarello Dogma F12 Fully Loaded 12 speed!,"13,500",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling a 💯 condition, well maintained dogma F12. Reluctant sale..

Owner is v particular about cleanliness and no accident! No scratches! Flawless!

Specs:
Size 51.5 Rim Brake frame set
LATEST dura ace 9250 di2 12 speed!
Bora wto 60 carbon wheelset
Darimo zero set back seatpost
Most Talon Ultra handlebar (42 end-end / 110mm stem length)

Bike does not come with accessories (Garmin, lights front back)

Pm for more info! Viewing available!

Thank you!

",N,NA,NA,Y,Tanah Merah MRT Interchange (EW4),jc880,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,105,https://www.carousell.sg/p/pinarello-dogma-f12-fully-loaded-12-speed-1236594134/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=T2ft2VZWaw8P1_s6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2670
257,29 likes,2 images,2021 Specialized Allez elite Shimano 105,"2,800",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","-Like new Specialized Allez elite size 52, fits 165-175
- Shimano 105 Groupset
-Condition 8/10
-Barely any scratches on the frame at all
-Some usual scratches u will find on everyone’s bike on the shifters and the rear derailleur.

Add on : Schwalbe Lugano 2 tan wall tyres (mileage below 50km, just bought)

Pm for more info
Nego available",N,NA,NA,Y,Tiong Bahru PlazaTiong Bahru View,knkj06,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,24,https://www.carousell.sg/p/2021-specialized-allez-elite-shimano-105-1240038120/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=vq2gb6z6HhwNnN1u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1448
258,13 likes,5 images,Titanium Road Bike with Chris King Headset and TRP Carbon Brakes,"2,500",Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","This is an opportunity to own a high-performance custom-built road bike that is in excellent condition. The bike is equipped with top-of-the-line components, including a Tundra M3 saddle, Mavic AK:ium wheelset, 3T Ergonova drop bar, Chris King headset, TRP R950 carbon brakes, Ultegra 2x10 speed drivetrain, Ultegra shifters, HT pedals, and Mavic Aksium wheelset. The frame is made of Taiwan titanium, which is known for its lightweight and durability.

The bike is a size 56cm, which is perfect for a rider with a height of 173cm. It has been well-maintained and has only been ridden a few times. It is in show-room condition and ready to ride. This is a great bike for serious cyclists who are looking for a high-performance machine. Bike weights approx. 8.6kg.

There is no warranty on the bike, as it is used. However, I am confident that the bike is in excellent condition and will provide many years of enjoyment.

If you are interested in purchasing this bike, please contact me.",N,NA,NA,Y,Bus Stop 59591 (Bet Blks 405/406),jonahtheparrot,Joined 4 years ago,Very Responsive,Verified,1,0,1,5.0,38,https://www.carousell.sg/p/titanium-road-bike-with-chris-king-headset-and-trp-carbon-brakes-1242407667/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DaFFM4SR0gtRvkSV&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=426
