,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
263,3 likes,7 images,Volck Syenite EXD,"1,000",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bought for $1300 . 
Upgraded the Pedals ! 
New Bar Tape ! 
New Saddle ! 

Open to Negotiation ! 
No Lowballers ! Thank You ! 

Shimano 105 
Disc Brakes  

Open to Trades as Well ! ",N,NA,NA,Y,Farrer Park MRT Station (NE8)Lookout for Farrer Park Mrt Exit D ,gooddeals_here,Joined 1 month ago,Very Responsive,Verified,1,0,1,5.0,1,https://www.carousell.sg/p/volck-syenite-exd-1242086990/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=530
264,56 likes,7 images,Specialized Allez Sprint Road Bike (Tags: Sworks Specialized ),"1,200",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Specialized Allez Sprint (Rim Brake)
•Size 52
•Can Fit riders 168-178

Price is for frameset only

comes with: Fork ,Headset,Frame,Seat-clamp,Seatpost.

Slight nego ✅
Low Ballers stay Away

Viewing can be arranged!",N,NA,NA,Y,Sengkang Swimming Complex,leavemealonethanks,Joined 1 year ago,Very Responsive,Verified,1,0,1,5.0,30,https://www.carousell.sg/p/specialized-allez-sprint-road-bike-tags-sworks-specialized-1239094952/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1706
265,15 likes,7 images,Java CL Carbon,"1,500",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Letting go of a very loved Java CL Carbon Mini Velo. Lightly used, used less than 5 times, mileage definitely below 150km. Letting go cos of health reasons.

Heavily moded! Everything moded except frame, saddle seatpost and dropbar.
Condition of the bike i extremely good, feel free to drop by my place for viewing.
Price is negotiable and definitely can be discussed! If a good price can be met, i can even throw in freebies like portable pumps and bike stand.

List of mods
- custom carbon wheels (matte) with hubsmith ceramic hub
- tyres are Schwable One (black)
- Juin Tech F1 hydraulic brakes
- Promend R87C Titanium Pedals
- Full Shimano 105 R7000 groupset (front and rear derailleur, crank, shifters, cassette)
- Hscer ceramic bottom bracket
- Toseek carbon bottle cage",N,NA,NA,Y,Hougang,nickerator95,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,87,https://www.carousell.sg/p/java-cl-carbon-1228543126/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ZXPc8PT0ZZNbgzZp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1576
266,26 likes,9 images,Giant Propel Pro 1,"6,500",Like new,Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Giant Propel Pro 1
Size: M
Slr 1 Carbon Wheelset
Ulterga Groupset (non-di2)
Ultegra Crank w/dual power meter
Ultegra Chains
Ceramic Speed OSPW
Ceramic Speed BB
Carbon Look Pedals

Hardly Used about 500km only.

Slightly negotiable.

RTS: Back injury unrelated to cycling.",N,NA,NA,Y,Block 264A Punggol Way,craedon,Joined 6 years ago,Very Responsive,Verified,1,1,1,5.0,8,https://www.carousell.sg/p/giant-propel-pro-1-1239033052/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=5GKW_1WlFKk-ppz8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1774
267,32 likes,7 images,Ribble Endurance SLR DISC,"8,000 9,800",Like new,Meetup,3 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Price slightly negotiable. Open to sell group set and wheel set without the body frame.

Enquiry to know more on the spec and pictures. 

Bike built 15/12/2022 - Rode less than 5 times.

1. Ribble Endurance SLR DISC - XS Size
2. Shimano Ultegra Di2 x 12 speed
3. Zipp 404 firecrest carbon  clincher wheel set",N,NA,NA,Y,Punggol MRT/LRT Interchange (NE17/PTC),mrcaveman,Joined 5 years ago,Mostly Responsive,Verified,1,1,1,5.0,25,https://www.carousell.sg/p/ribble-endurance-slr-disc-1227000052/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2021
268,6 likes,5 images,Trek Emonda SLR7 Frame Size 50,"4,288",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","super light weight Emonda SLR7 projectOne frame 

includes the latest integrated handlebar , Seatpost and saddle+rear light",N,NA,NA,Y,Punggol Way,besthonestseller,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,28,https://www.carousell.sg/p/trek-emonda-slr7-frame-size-50-1243003932/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=99
269,42 likes,5 images,Women's road bike,500,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Vintage road bike in great condition. New chain, tubes and handlebar tape. Campagnola gears. Note this has standard pedals, not clip-ins. Great for someone getting started with biking or triathlons. ",N,NA,NA,Y,The Tessarinale ridaSee 2+ locations,billfarie40517,Joined 8 months ago,Not Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/women-s-road-bike-1228085762/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1191
270,1 like,3 images,L-TWOO OSPW,60,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,L-TWOO OSPW for Ultegra system. special color  Oil Slick,N,NA,NA,Y,Upper Serangoon CrescentTime to be confirm,rhtan,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,64,https://www.carousell.sg/p/l-twoo-ospw-1240657440/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gOmDMKud1kd6YnVe&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1175
271,60 likes,4 images,Java CL Carbon 22 speed Shimano 105 r7000,600,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Java CL CARBON 20inch 451 (DROP BAR) Mini Velo

- Internal cabling carbon fiber frameset.
- Carbon frame and fork
- Extended Seat post for riders up to 1.9m.
- Shimano 105 r7000 full shifter and deraileur

Slight negotiable only. already priced to sell ",N,NA,NA,Y,Eunos MRT Station (EW7)Kembangan MRT Station (EW6)See 3+ locations,belmont_a,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,49,https://www.carousell.sg/p/java-cl-carbon-22-speed-shimano-105-r7000-1239556940/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1547
272,1 like,1 image,CYCLIQ FLY12 SPORT bundle CYCLIQ FLY 12 latest,400,Like new,Meetup,4 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Got this fabulous front camera from CYCLIQ. Used it like for 3 rides, too troublesome to switch between bikes & actually i don't see the need for front cam, hence the sale. 
-Got the bundle offer with all the accessories. 
-Never been dropped or anything, silicone cover n lens protectors installed. 
 -Including snail mail it is $500.
-My lost your gain. 
-Comes with full box n packaging.
-Low ballers will be ignored.
Tks for looking

",N,NA,NA,Y,The PetalsAlexandra Road,waichoong,Joined 5 years ago,Very Responsive,Verified,1,1,1,5.0,41,https://www.carousell.sg/p/cycliq-fly12-sport-bundle-cycliq-fly-12-latest-1242819611/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=202
273,21 likes,4 images,GIANT TCR ADVANCED PRO 0 FRAMESET,"1,500",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Condition: 8/10 (small paint chip on top tube that is easily fixed for $160 - I checked a few stores). Washed after every ride.
Mileage: 2900 km (bought from Tay Junction around July 2022)
Negotiable for serious buyers

Deal includes:
1) Frameset: spec here - ",N,NA,NA,Y,Bukit Gombak MRT Station (NS3),idhamhakim24,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,61,https://www.carousell.sg/p/giant-tcr-advanced-pro-0-frameset-1241313462/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=937
275,7 likes,9 images,Look 795 Blade RS,"9,450",Brand new,Meetup,5 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"795 BLADE RS DISC PROTEAM WHITE GLOSSY MAVIC 

Iconic Mondrian paintwork is in good company: a SRAM FORCE ETAP AXS electronic groupset and a Mavic Cosmic Pro Carbon SL tubeless wheelset. The 795 BLADE RS could not have been closer to its name. Slicing through the air like a knife, the bike remains nevertheless comfortable and reactive. All the power you put through the pedals will be directly transformed into forward motion thanks to the 3S Design technology, which was specifically created to optimize the efficiency of our BLADE range.

Currently the bike is at a massive discount!! Retail price $13,500. Now it's $9,450.",N,NA,NA,Y,Rs Cycle,500rscycles,Joined 2 years ago,Mostly Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/look-795-blade-rs-1242535464/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RhKUZucfkwyXqkCD&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=328
276,8 likes,5 images,Road Cycling Bike Helmet Van Rysel RCR 900 - White,15,Lightly used,Mailing · Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size Large
Hardly used / less than 5 times ",Y,Standard delivery S$2,3 - 4 working days,Y,Stadium MRT Station (CC6)Mountbatten MRT Station (CC7)Self pick up from Mountbatten area,pizzashiok,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,11,https://www.carousell.sg/p/road-cycling-bike-helmet-van-rysel-rcr-900-white-1242953649/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=132
277,8 likes,3 images,Moving out sale - Bicycle for Sale,200,Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,N,NA,NA,Y,Bendemeer Road,niriha1993,Joined 4 years ago,Mostly Responsive,Verified,1,1,1,3.0,2,https://www.carousell.sg/p/moving-out-sale-bicycle-for-sale-1243037924/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=64
278,1k likes,6 images,🔥INSTOCKS🔥 26 inch single speed with Black Rim Wheel Bicycle Free Wheel with coaster brake | bike / Bicycle | Road Bicycle / Road Bike [1-3 Days Delivery] .☎️WhatsApp 82998491☎️.💥 Goodmansg / Goodman / Good 💥,160,Brand new,Mailing,37 minutes ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"VISIT US AT OUR OFFICIAL WEBPAGE:

",Y,Standard delivery Free,3 - 4 working days,N,NA,goodmansg,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,538,https://www.carousell.sg/p/🔥instocks🔥-26-inch-single-speed-with-black-rim-wheel-bicycle-free-wheel-with-coaster-brake-bike-bicycle-road-bicycle-road-bike-1-3-days-delivery-☎️whatsapp-82998491☎️-💥-goodmansg-goodman-good-💥-1067389186/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=22
279,46 likes,2 images,Cannondale Caad12,"1,800",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"Caad12 road bike
Size 54
Comes with 2 sets of rims, carbon and stock alu wheels (mavic aksium)

Mainly used to ride indoor on trainer",N,NA,NA,Y,Blk 553 Jurong West St 42,alamo,Joined 8 years ago,Mostly Responsive,Verified,1,1,1,5.0,13,https://www.carousell.sg/p/cannondale-caad12-1238115411/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2032
280,8 likes,1 image,Road Bike Triban RC 100 7sp - Silver,330 350,Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","comes with Bike Saddle Cover and front light
some scratches
7/10 condition
lowest i can go is 330",N,NA,NA,Y,Punggol (MRT) fieldWaterway Point,sanja790961114,Joined 1 month ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/road-bike-triban-rc-100-7sp-silver-1238191016/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=2_aptq-6WHkTwHcY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2011
281,11 likes,1 image,Canyon CF SL8,"4,500",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Canyon CF SL8 2021
Size M 
Full ultegra drive train
DT Swiss Wheelset",N,NA,NA,Y,HarbourFront MRT Interchange (NE1/CC29),.aspm.,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,5.0,3,https://www.carousell.sg/p/canyon-cf-sl8-1240416117/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dn6VRbs_hNswnaQ8&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1273
282,18 likes,6 images,Tommasini SUPER,"1,900 2,000",Well used,Meetup,3 weeks ago,Road Bikes,Bumped,Has minor flaws or defects.,"80's Tommasini SUPER with Campagnolo RECORD groupset ,CC 52"" ,New Victoria 25mm tubular tires,new Tommasini bartape,Campagnolo record pedals, Original paint,serviced ready to ride.",N,NA,NA,Y,Punggol 21 Community Club,ultraman666,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.8,32,https://www.carousell.sg/p/tommasini-super-1228251192/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=I6sbBBsu5PCgBN1j&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1645
283,17 likes,6 images,Polygon Road Bike,500,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Size 50
Full Tiagra set
Always wash aftr use.",N,NA,NA,Y,Buangkok Square Mall,homeruse,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,23,https://www.carousell.sg/p/polygon-road-bike-1241277691/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=HNLe_MwLzqW_xjVu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=944
284,1 like,1 image,"MTB - Lightweight, with suspension sentuor Mountain Bike 26“ MTB 21 Speed Gear Red 220 SAL 24"" rack 29 food baby 27.5 mesh thermal 20"" Put lady 16"" bag child adult seat kid children 26"" seat inch delivery WHATSAPP 89501850",220,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 


➡️ 21 Speed Gear
➡️ 26"""" Wheel 
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
➡️ Ultralight Body Frame
➡️  Gift 🎁 


Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,hyperk,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/mtb-lightweight-with-suspension-sentuor-mountain-bike-26“-mtb-21-speed-gear-red-220-sal-24-rack-29-food-baby-27-5-mesh-thermal-20-put-lady-16-bag-child-adult-seat-kid-children-26-seat-inch-delivery-whatsapp-89501850-1238135543/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=abGZHdoP3ZocCohv&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2069
